Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	C3_20min_Rep_1	C3_20min_Rep_2	C3_20min_Rep_3	C3_3h_Rep_1	C3_3h_Rep_2	C3_3h_Rep_3	Control_20min_Rep_1	Control_20min_Rep_2	Control_20min_Rep_3	Control_3h_Rep_1	Control_3h_Rep_2	Control_3h_Rep_3
sense	CP000029.1	Genbank	CDS	465190	465366	.	-	0	ID=cds453;Parent=gene484;Dbxref=NCBI_GP:AAW53797.1;Name=AAW53797.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53797.1;transl_table=11	24.5	68.625	34.7	159.25	116.5	183.5	23.0	34.0	21.0	37.5	26.0	26.0
sense	CP000029.1	Genbank	CDS	465874	466377	.	-	0	ID=cds454;Parent=gene485;Dbxref=NCBI_GP:AAW53798.1;Name=AAW53798.1;Note=identified by similarity to OMNI:NTL01SA0184;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53798.1;transl_table=11	342.0	634.7833333333333	551.5	773.5	632.0	728.3333333333334	208.0	209.125	178.33333333333337	108.33333333333333	126.125	100.0
sense	CP000029.1	Genbank	CDS	466549	466674	.	+	0	ID=cds455;Parent=gene486;Dbxref=NCBI_GP:AAW53799.1;Name=AAW53799.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53799.1;transl_table=11	97.7	354.5	76.0	191.5	119.5	487.0	64.0	59.5	45.5	284.0	219.5	261.0
sense	CP000029.1	Genbank	CDS	466664	467605	.	+	0	ID=cds456;Parent=gene487;Dbxref=NCBI_GP:AAW53800.1;Name=AAW53800.1;Note=identified by match to protein family HMM PF01545%3B match to protein family HMM TIGR01297;gbkey=CDS;product=cation efflux family protein;protein_id=AAW53800.1;transl_table=11	1996.1666666666665	7332.533333333333	1357.2	4219.666666666666	3408.0333333333333	10499.450000000003	847.0	732.2	513.3333333333334	1292.5	1101.5	1248.5
sense	CP000029.1	Genbank	CDS	468971	469171	.	+	0	ID=cds457;Parent=gene488;Dbxref=NCBI_GP:AAW53801.1;Name=AAW53801.1;Note=identified by match to protein family HMM PF00313;gbkey=CDS;product=cold shock protein%2C CSD family;protein_id=AAW53801.1;transl_table=11	132011.9333333333	76408.66666666667	113439.49999999999	28868.2	31540.75	26950.333333333336	66795.36666666667	60861.333333333336	66975.73333333334	33390.009523809524	98013.34999999999	31540.0
sense	CP000029.1	Genbank	CDS	469792	470016	.	-	0	ID=cds458;Parent=gene489;Dbxref=NCBI_GP:AAW53802.1;Name=AAW53802.1;Note=identified by similarity to OMNI:SA0862;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53802.1;transl_table=11	288.5	429.5	243.0	713.0	441.0	723.8333333333334	244.0	255.0	195.0	639.75	468.5	653.5
sense	CP000029.1	Genbank	CDS	470040	470324	.	-	0	ID=cds459;Parent=gene490;Dbxref=NCBI_GP:AAW53811.1;Name=AAW53811.1;Note=identified by similarity to GP:14246587;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53811.1;transl_table=11	84.5	281.94444444444446	74.5	443.0	184.33333333333331	510.44444444444446	112.36111111111111	97.11111111111111	59.0	323.2	193.61111111111111	303.5
sense	CP000029.1	Genbank	CDS	470423	471169	.	-	0	ID=cds460;Parent=gene491;Dbxref=NCBI_GP:AAW53812.1;Name=AAW53812.1;Note=identified by similarity to EGAD:108826;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53812.1;transl_table=11	125.0	197.0	142.83333333333331	908.5	425.38888888888886	841.7	101.0	104.0	98.5	91.0	73.5	76.0
sense	CP000029.1	Genbank	CDS	471450	471686	.	+	0	ID=cds461;Parent=gene492;Dbxref=NCBI_GP:AAW53813.1;Name=AAW53813.1;gbkey=CDS;product=flagellar hook-length control protein-related protein;protein_id=AAW53813.1;transl_table=11	599.0	631.7	569.3333333333333	1032.25	876.0	1202.0	425.5	458.3333333333333	399.5	1709.0	1340.7	1608.25
sense	CP000029.1	Genbank	CDS	471746	472300	.	-	0	ID=cds462;Parent=gene493;Dbxref=NCBI_GP:AAW53814.1;Name=AAW53814.1;Note=identified by similarity to OMNI:NTL01SA0772;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53814.1;transl_table=11	324.3333333333333	1130.0	365.0	875.5	393.0	1041.5833333333335	306.6666666666667	286.0	189.0	285.0	213.0	224.16666666666669
sense	CP000029.1	Genbank	CDS	472490	472678	.	-	0	ID=cds463;Parent=gene494;Dbxref=NCBI_GP:AAW53815.1;Name=AAW53815.1;Note=identified by similarity to OMNI:NTL01SA0773;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53815.1;transl_table=11	5192.75	6266.333333333334	7007.166666666667	9290.333333333332	5357.0	6818.75	4170.5	4861.666666666666	3912.833333333333	3890.5	3697.0	3411.5
sense	CP000029.1	Genbank	CDS	473071	473208	.	+	0	ID=cds464;Parent=gene495;Dbxref=NCBI_GP:AAW53816.1;Name=AAW53816.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53816.1;transl_table=11	349.0	658.1111111111111	379.0	797.3333333333333	829.0	737.0	229.0	310.0	245.0	214.25	179.5	180.66666666666666
sense	CP000029.1	Genbank	CDS	473369	473572	.	+	0	ID=cds465;Parent=gene496;Dbxref=NCBI_GP:AAW53817.1;Name=AAW53817.1;Note=identified by similarity to OMNI:NTL01SA0775;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53817.1;transl_table=11	377.0	1759.0	420.3333333333333	940.0	588.0	831.0	276.33333333333337	311.0	236.0	405.5	446.0	372.0
sense	CP000029.1	Genbank	CDS	473564	473800	.	-	0	ID=cds466;Parent=gene497;Dbxref=NCBI_GP:AAW53818.1;Name=AAW53818.1;Note=identified by similarity to OMNI:NTL01SA0776;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53818.1;transl_table=11	1904.8333333333335	2482.0	1557.0	12376.583333333334	5155.166666666666	8242.033333333333	620.0	373.5	294.0	1101.5	1400.5	1247.0
sense	CP000029.1	Genbank	CDS	474014	474601	.	+	0	ID=cds467;Parent=gene498;Dbxref=NCBI_GP:AAW53827.1;Name=AAW53827.1;Note=identified by match to protein family HMM PF00300;gbkey=CDS;product=phosphoglycerate mutase family protein;protein_id=AAW53827.1;transl_table=11	826.5	5166.833333333334	963.0	1615.75	1125.3333333333333	2810.083333333333	577.5	466.2	398.33333333333337	347.0	284.33333333333337	296.0
sense	CP000029.1	Genbank	CDS	474872	475372	.	-	0	ID=cds468;Parent=gene499;Dbxref=NCBI_GP:AAW53828.1;Name=AAW53828.1;Note=identified by match to protein family HMM PF00583;gbkey=CDS;product=acetyltransferase%2C GNAT family;protein_id=AAW53828.1;transl_table=11	926.25	5183.333333333333	1332.3333333333335	2617.7	1925.6666666666667	6397.5	497.0	456.0	393.3333333333333	855.5833333333334	539.0	627.625
sense	CP000029.1	Genbank	CDS	475958	476113	.	+	0	ID=cds469;Parent=gene500;Dbxref=NCBI_GP:AAW53829.1;Name=AAW53829.1;Note=identified by similarity to GP:8918792;gbkey=CDS;product=IS1272-like transposase%2C degenerate;protein_id=AAW53829.1;transl_table=11	955.0996969533734	678.2715767677348	950.5161488795012	864.4891767932758	707.4459292728204	718.7232002474611	1617.9965520590674	1856.6010978787433	1450.9467233918576	3755.7389997858477	2585.404998656269	3262.215063080178
sense	CP000029.1	Genbank	CDS	476098	476253	.	+	0	ID=cds470;Parent=gene501;Dbxref=NCBI_GP:AAW53830.1;Name=AAW53830.1;Note=identified by similarity to OMNI:SA0036;gbkey=CDS;product=truncated IS1272-like transposase;protein_id=AAW53830.1;transl_table=11	82.13419723551301	82.78869195320803	128.0268037518037	108.26305034834444	81.72596153846148	79.98059163059155	162.03253968253975	173.5292027417029	118.57711357270172	488.0861347433926	357.3249999999997	329.2214285714285
sense	CP000029.1	Genbank	CDS	476297	476719	.	-	0	ID=cds471;Parent=gene502;Dbxref=NCBI_GP:AAW53831.1;Name=AAW53831.1;Note=identified by match to protein family HMM PF02566;gbkey=CDS;product=OsmC/Ohr family protein;protein_id=AAW53831.1;transl_table=11	8444.75	9979.2	3250.366666666667	14288.174242424242	5889.783333333333	32005.083333333332	2928.3928571428573	1255.9880952380952	1112.3333333333335	4067.8214285714284	3299.5714285714284	3805.9102564102564
sense	CP000029.1	Genbank	CDS	476880	477596	.	+	0	ID=cds472;Parent=gene503;Dbxref=NCBI_GP:AAW53832.1;Name=AAW53832.1;Note=identified by match to protein family HMM PF01487%3B match to protein family HMM TIGR01093;gbkey=CDS;gene=aroD;product=3-dehydroquinate dehydratase%2C type I;protein_id=AAW53832.1;transl_table=11	55.0	461.0	84.5	343.0	177.0	493.25	71.0	63.25	49.0	200.5	123.0	121.0
sense	CP000029.1	Genbank	CDS	477677	478219	.	+	0	ID=cds473;Parent=gene504;Dbxref=NCBI_GP:AAW53833.1;Name=AAW53833.1;Note=identified by match to protein family HMM PF00881;gbkey=CDS;product=nitroreductase family protein;protein_id=AAW53833.1;transl_table=11	275.5	1106.111111111111	444.0	1846.5833333333333	981.7	1957.4102564102566	235.0	205.0	144.0	613.8333333333333	530.5	459.3333333333333
sense	CP000029.1	Genbank	CDS	478402	478725	.	-	0	ID=cds474;Parent=gene505;Dbxref=NCBI_GP:AAW53834.1;Name=AAW53834.1;Note=identified by match to protein family HMM PF00085;gbkey=CDS;product=thioredoxin%2C putative;protein_id=AAW53834.1;transl_table=11	14765.666666666666	16457.0	8647.0	3408.6666666666665	2910.833333333333	4794.5	12303.0	6988.5	6039.0	6384.666666666667	5411.833333333334	5781.0
sense	CP000029.1	Genbank	CDS	478868	479221	.	+	0	ID=cds475;Parent=gene506;Dbxref=NCBI_GP:AAW53843.1;Name=AAW53843.1;Note=identified by match to protein family HMM PF03960%3B match to protein family HMM TIGR01617;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53843.1;transl_table=11	205.0	822.5	211.5	277.0	146.0	344.5	308.44444444444446	343.0	252.25	734.3333333333333	609.0	558.0
sense	CP000029.1	Genbank	CDS	479395	479775	.	+	0	ID=cds476;Parent=gene507;Dbxref=NCBI_GP:AAW53844.1;Name=AAW53844.1;Note=identified by match to protein family HMM PF01597%3B match to protein family HMM TIGR00527;gbkey=CDS;gene=gcvH;product=glycine cleavage system H protein;protein_id=AAW53844.1;transl_table=11	3005.6666666666665	5641.366666666667	2694.5	1788.8333333333335	992.25	2480.25	2710.5	1812.5	1418.611111111111	4672.0	3700.1111111111113	2480.0
sense	CP000029.1	Genbank	CDS	479929	480021	.	+	0	ID=cds477;Parent=gene508;Dbxref=NCBI_GP:AAW53845.1;Name=AAW53845.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53845.1;transl_table=11	137.5	197.5	187.0	161.5	87.33333333333334	172.0	131.5	105.5	75.5	488.0	382.5	458.5
sense	CP000029.1	Genbank	CDS	480035	480421	.	+	0	ID=cds478;Parent=gene509;Dbxref=NCBI_GP:AAW53846.1;Name=AAW53846.1;Note=identified by match to protein family HMM PF01751;gbkey=CDS;product=Toprim domain protein;protein_id=AAW53846.1;transl_table=11	126.5	517.5	150.0	645.0333333333334	276.6111111111111	815.0833333333334	90.0	84.5	75.0	430.14285714285717	340.56666666666666	348.5
sense	CP000029.1	Genbank	CDS	480414	480710	.	+	0	ID=cds479;Parent=gene510;Dbxref=NCBI_GP:AAW53847.1;Name=AAW53847.1;gbkey=CDS;product=thioredoxin%2C putative;protein_id=AAW53847.1;transl_table=11	147.0	471.8333333333333	216.0	556.8333333333333	234.0	561.0833333333333	130.0	96.5	85.5	339.0	312.83333333333337	328.5
sense	CP000029.1	Genbank	CDS	480963	481988	.	+	0	ID=cds480;Parent=gene511;Dbxref=NCBI_GP:AAW53848.1;Name=AAW53848.1;Note=identified by match to protein family HMM PF00005;gbkey=CDS;product=ABC transporter%2C ATP-binding protein;protein_id=AAW53848.1;transl_table=11	85.7	241.25	105.5	579.75	251.2	494.3333333333333	85.0	63.7	60.5	268.25	166.5	151.7
sense	CP000029.1	Genbank	CDS	481981	482676	.	+	0	ID=cds481;Parent=gene512;Dbxref=NCBI_GP:AAW53849.1;Name=AAW53849.1;Note=identified by match to protein family HMM PF00528;gbkey=CDS;product=ABC transporter%2C permease protein;protein_id=AAW53849.1;transl_table=11	72.5	138.25	104.0	598.0	284.0	319.66666666666663	81.5	69.0	71.83333333333334	280.5	264.0	196.5
sense	CP000029.1	Genbank	CDS	482697	483509	.	+	0	ID=cds482;Parent=gene513;Dbxref=NCBI_GP:AAW53850.1;Name=AAW53850.1;Note=identified by match to protein family HMM PF03180;gbkey=CDS;product=ABC transporter%2C substrate-binding protein;protein_id=AAW53850.1;transl_table=11	224.25	425.0	342.83333333333337	889.5	399.0	728.6666666666666	203.33333333333331	284.5	208.6	386.5	391.5	347.5
sense	CP000029.1	Genbank	CDS	483588	483686	.	-	0	ID=cds483;Parent=gene514;Dbxref=NCBI_GP:AAW53859.1;Name=AAW53859.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53859.1;transl_table=11	113.0	283.0	240.0	321.5	228.16666666666669	274.0	94.33333333333333	100.1	81.83333333333333	59.333333333333336	67.0	76.2
sense	CP000029.1	Genbank	CDS	483779	483949	.	-	0	ID=cds484;Parent=gene515;Dbxref=NCBI_GP:AAW53860.1;Name=AAW53860.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53860.1;transl_table=11	551.0	857.25	772.5	880.5	772.3333333333333	735.3333333333333	443.0	405.5	318.5	297.0	266.0	509.33333333333337
sense	CP000029.1	Genbank	CDS	484112	484303	.	+	0	ID=cds485;Parent=gene516;Dbxref=NCBI_GP:AAW53861.1;Name=AAW53861.1;Note=identified by similarity to OMNI:SA0912%3B match to protein family HMM PF05532;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53861.1;transl_table=11	65102.01666666667	36239.5	33187.45	36237.03333333333	19226.166666666668	32913.03333333334	44399.25	23430.333333333336	19893.916666666668	54692.86666666667	31646.350000000002	41451.33333333333
sense	CP000029.1	Genbank	CDS	484369	485229	.	-	0	ID=cds486;Parent=gene517;Dbxref=NCBI_GP:AAW53862.1;Name=AAW53862.1;Note=identified by similarity to OMNI:NTL01SA0801%3B match to protein family HMM PF04018;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53862.1;transl_table=11	6872.583333333334	10305.033333333335	12281.666666666668	14890.5	12148.583333333334	9055.7	7512.75	9035.5	6910.25	4359.166666666667	4847.5	3947.4761904761904
sense	CP000029.1	Genbank	CDS	485551	486312	.	+	0	ID=cds487;Parent=gene518;Dbxref=NCBI_GP:AAW53863.1;Name=AAW53863.1;Note=identified by match to protein family HMM PF00005%3B match to protein family HMM TIGR01978;gbkey=CDS;gene=sufC;product=FeS assembly ATPase SufC;protein_id=AAW53863.1;transl_table=11	1401.8333333333333	2800.366666666667	1528.6666666666667	5068.791666666666	3073.75	4290.5	1513.0	1422.75	989.45	2005.5	1796.0333333333335	1470.8333333333335
sense	CP000029.1	Genbank	CDS	486407	487714	.	+	0	ID=cds488;Parent=gene519;Dbxref=NCBI_GP:AAW53864.1;Name=AAW53864.1;Note=identified by similarity to OMNI:NTL01SA0803%3B match to protein family HMM PF01458%3B match to protein family HMM TIGR01981;gbkey=CDS;gene=sufD;product=FeS assembly protein SufD;protein_id=AAW53864.1;transl_table=11	1872.75	2948.6	2045.652380952381	9001.7	5010.0	6955.325	1835.5	1738.5	1203.5	2062.0	1741.95	1515.5833333333335
sense	CP000029.1	Genbank	CDS	487782	489023	.	+	0	ID=cds489;Parent=gene520;Dbxref=NCBI_GP:AAW53865.1;Name=AAW53865.1;Note=identified by match to protein family HMM PF00266%3B match to protein family HMM TIGR01979;gbkey=CDS;gene=sufS;product=cysteine desulfurase SufS;protein_id=AAW53865.1;transl_table=11	1388.0	2901.5	1317.5	4155.283333333333	1755.75	3649.166666666667	1302.0	1211.5000000000002	766.0	1244.3333333333335	1064.5	886.25
sense	CP000029.1	Genbank	CDS	489013	489477	.	+	0	ID=cds490;Parent=gene521;Dbxref=NCBI_GP:AAW53866.1;Name=AAW53866.1;Note=identified by match to protein family HMM PF01592;gbkey=CDS;product=NifU domain protein;protein_id=AAW53866.1;transl_table=11	1621.5	3125.0	1449.5	3546.0	1516.0	3456.8666666666663	1831.5	1685.142857142857	1112.5	1288.5	1231.5	992.0
sense	CP000029.1	Genbank	CDS	489683	491080	.	+	0	ID=cds491;Parent=gene522;Dbxref=NCBI_GP:AAW53867.1;Name=AAW53867.1;Note=identified by similarity to OMNI:SA0918%3B match to protein family HMM PF01458%3B match to protein family HMM TIGR01980;gbkey=CDS;gene=sufB;product=FeS assembly protein SufB;protein_id=AAW53867.1;transl_table=11	21064.666666666668	44131.86666666667	19657.366666666665	27410.375	14981.45	35401.95	15308.283333333333	12508.833333333332	10105.5	8171.833333333334	9222.0	7724.4
sense	CP000029.1	Genbank	CDS	491410	491556	.	+	0	ID=cds492;Parent=gene523;Dbxref=NCBI_GP:AAW53876.1;Name=AAW53876.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53876.1;transl_table=11	23.5	81.5	23.0	136.5	71.5	175.0	20.5	13.0	8.5	3.5	4.0	4.0
sense	CP000029.1	Genbank	CDS	491547	491771	.	+	0	ID=cds493;Parent=gene524;Dbxref=NCBI_GP:AAW53877.1;Name=AAW53877.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53877.1;transl_table=11	14.5	32.5	8.25	36.7	29.5	74.0	5.5	6.5	5.5	1.5	2.0	1.0
sense	CP000029.1	Genbank	CDS	492239	492445	.	+	0	ID=cds494;Parent=gene525;Dbxref=NCBI_GP:AAW53878.1;Name=AAW53878.1;Note=identified by similarity to OMNI:SA0285;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53878.1;transl_table=11	2424.25	2240.0	2860.5	1604.75	1419.8333333333333	1231.25	2364.0	2608.0	1864.5	5427.583333333333	4703.5	5928.0
sense	CP000029.1	Genbank	CDS	492542	492901	.	+	0	ID=cds495;Parent=gene526;Dbxref=NCBI_GP:AAW53879.1;Name=AAW53879.1;Note=identified by similarity to OMNI:SA0299;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53879.1;transl_table=11	28.5	187.0909090909091	26.083333333333336	114.2	84.0	247.0	19.0	23.0	13.0	33.125	16.5	18.25
sense	CP000029.1	Genbank	CDS	492915	493325	.	+	0	ID=cds496;Parent=gene527;Dbxref=NCBI_GP:AAW53880.1;Name=AAW53880.1;Note=identified by similarity to OMNI:NTL01SA0304;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53880.1;transl_table=11	62.0	220.0	168.875	323.5	219.0	320.7	54.0	65.0	53.2	81.0	62.5	70.5
sense	CP000029.1	Genbank	CDS	493340	493507	.	-	0	ID=cds497;Parent=gene528;Dbxref=NCBI_GP:AAW53881.1;Name=AAW53881.1;Note=identified by Glimmer2%3B putative;gbkey=CDS;product=hypothetical protein;protein_id=AAW53881.1;transl_table=11	12.0	64.0	19.0	60.0	46.0	131.0	5.0	24.0	5.0	14.0	12.0	13.0
sense	CP000029.1	Genbank	CDS	493871	494896	.	+	0	ID=cds498;Parent=gene529;Dbxref=NCBI_GP:AAW53882.1;Name=AAW53882.1;Note=identified by match to protein family HMM PF00571%3B match to protein family HMM PF01595;gbkey=CDS;product=CBS domain protein;protein_id=AAW53882.1;transl_table=11	1056.0833333333333	5445.75	1163.5	5836.5	3021.083333333333	8234.875	768.0833333333333	737.1666666666666	537.75	1248.5	1028.6666666666665	1288.5
sense	CP000029.1	Genbank	CDS	495263	496111	.	+	0	ID=cds499;Parent=gene530;Dbxref=NCBI_GP:AAW53883.1;Name=AAW53883.1;Note=identified by similarity to OMNI:SA0924%3B match to protein family HMM PF01904;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53883.1;transl_table=11	335.5	2032.8333333333333	368.0	1138.5333333333333	735.5	1716.8333333333335	269.5	287.5	190.0	261.83333333333337	201.0	229.0
sense	CP000029.1	Genbank	CDS	496124	496951	.	+	0	ID=cds500;Parent=gene531;Dbxref=NCBI_GP:AAW53884.1;Name=AAW53884.1;Note=identified by similarity to OMNI:SA0925%3B match to protein family HMM PF01925;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53884.1;transl_table=11	432.3333333333333	1515.5	573.0	1514.6666666666665	824.75	1182.6666666666665	346.41666666666663	339.25	219.5	350.5	384.0	270.5
sense	CP000029.1	Genbank	CDS	497037	498356	.	+	0	ID=cds501;Parent=gene532;Dbxref=NCBI_GP:AAW53893.1;Name=AAW53893.1;Note=identified by match to protein family HMM PF00149%3B match to protein family HMM PF01009;gbkey=CDS;product=5'-nucleotidase family protein;protein_id=AAW53893.1;transl_table=11	713.3333333333334	1691.75	676.0333333333334	1967.2	1035.0	2050.833333333333	666.0	687.0	500.5833333333333	892.3333333333333	729.0	699.2
sense	CP000029.1	Genbank	CDS	498445	499359	.	+	0	ID=cds502;Parent=gene533;Dbxref=NCBI_GP:AAW53894.1;Name=AAW53894.1;Note=identified by similarity to EGAD:21017%3B match to protein family HMM PF02546%3B match to protein family HMM PF04055%3B match to protein family HMM TIGR00510;gbkey=CDS;gene=lipA;product=lipoate synthase;protein_id=AAW53894.1;transl_table=11	1882.3333333333333	5653.116666666667	1862.5	2914.833333333333	1657.6666666666665	3393.666666666667	1595.1666666666667	1645.3333333333333	1041.6666666666667	3594.6666666666665	3153.833333333333	2942.5
sense	CP000029.1	Genbank	CDS	499546	499935	.	+	0	ID=cds503;Parent=gene534;Dbxref=NCBI_GP:AAW53895.1;Name=AAW53895.1;Note=identified by similarity to GP:14246694;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53895.1;transl_table=11	1474.0	5157.0	1633.0	3503.0	2786.5	3922.5	812.0	888.0	671.0	787.0	741.0	749.3333333333334
sense	CP000029.1	Genbank	CDS	499995	500261	.	-	0	ID=cds504;Parent=gene535;Dbxref=NCBI_GP:AAW53896.1;Name=AAW53896.1;Note=identified by similarity to OMNI:NTL01SA0816;gbkey=CDS;product=conserved hypothetical protein;protein_id=AAW53896.1;transl_table=11	901.6666666666666	1465.4166666666665	1231.8333333333333	1569.75	1333.0	1843.0333333333333	790.0	811.0	668.0	1619.5	1570.0	1614.0
