query	target	evalue	bits	tstart	tend	taxlineage
NP_391619.1	NZ_LT732529.1_3931	1.427E-26	121	1	218	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae L;g_Ferdinandcohnia;s_Ferdinandcohnia sinesaloumensis
NP_391619.1	UQSH01000022.1_23	1.947E-26	120	17	212	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Eubacterium R;s_Eubacterium R sp900543795
NP_391619.1	JAAYOQ010000001.1_29	1.947E-26	120	1	204	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_UBA1783;s_UBA1783 sp012520255
NP_391619.1	QULU01000012.1_41	1.947E-26	120	18	240	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Clostridium AQ;s_Clostridium AQ sp003481775
NP_391619.1	JANKMV010000028.1_2	1.947E-26	120	19	212	d_Bacteria;p_Bacillota D;c_Dethiobacteria;o_Dethiobacterales;f_Dethiobacteraceae;g_JANKMV01;s_JANKMV01 sp024650095
NP_391619.1	LVAQ01000006.1_334	1.947E-26	120	19	209	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-74;g_Limiplasma;s_Limiplasma sp001604105
NP_391619.1	DBRH01000015.1_7	1.947E-26	120	18	240	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Petrotogales;f_Kosmotogaceae;g_Mesotoga;s_Mesotoga sp002305955
NP_391619.1	DSEZ01000166.1_2	1.947E-26	120	5	205	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Marsarchaeales;f_UBA168;g_UBA168;s_UBA168 sp011055275
NP_391619.1	SBGP01000098.1_120	1.947E-26	120	16	221	d_Bacteria;p_Myxococcota;c_UBA796;o_UBA796;f_GCA-2862545;g_M1803;s_M1803 sp006226595
NP_391619.1	NZ_LIXZ01000011.1_44	1.947E-26	120	1	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae B;g_Rossellomorea;s_Rossellomorea vietnamensis A
NP_391619.1	NZ_JACFTD010000003.1_41	1.947E-26	120	22	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Sporosarcina;s_Sporosarcina sp014282005
NP_391619.1	JAKFYL010000345.1_1	1.947E-26	120	81	285	d_Bacteria;p_Planctomycetota;c_UBA1135;o_UBA1135;f_GCA-002686595;g_JAKFYL01;s_JAKFYL01 sp021730845
NP_391619.1	CADBPF010000090.1_2	2.656E-26	120	17	210	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_SIG627;g_RUG14179;s_RUG14179 sp902796545
NP_391619.1	LFTC01000048.1_38	2.656E-26	120	18	211	d_Bacteria;p_Bacillota A;c_Clostridia;o_Caldicoprobacterales;f_DTU083;g_DTU083;s_DTU083 sp001512915
NP_391619.1	JAJFVI010000037.1_9	2.656E-26	120	19	208	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-74;g_Limiplasma;s_Limiplasma sp021371895
NP_391619.1	CAJTSN010000045.1_11	2.656E-26	120	1	208	d_Bacteria;p_Bacillota;c_Bacilli;o_RF39;f_UBA660;g_HGM10857;s_HGM10857 sp910578745
NP_391619.1	DAYW01000063.1_2	2.656E-26	120	18	205	d_Archaea;p_Thermoproteota;c_Thermoprotei A;o_Marsarchaeales;f_UBA168;g_UBA168;s_UBA168 sp002507085
NP_391619.1	JADINF010000118.1_1	2.656E-26	120	22	220	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_DTU072;g_Stercoripulliclostridium A;s_Stercoripulliclostridium A pullicola
NP_391619.1	JABXGS010000174.1_20	2.656E-26	120	25	215	d_Archaea;p_Asgardarchaeota;c_Hermodarchaeia;o_Hermodarchaeales;f_Hermodarchaeaceae;g_Hermodarchaeum;s_Hermodarchaeum sp016550425
NP_391619.1	CP074573.1_552	2.656E-26	120	1	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Haloplasmatales;f_Haloplasmataceae;g_Inordinaticella;s_Inordinaticella sp018394295
NP_391619.1	NZ_JACXAG020000004.1_167	2.656E-26	120	1	215	d_Bacteria;p_Bacillota;c_Bacilli;o_Thermoactinomycetales;f_Thermoactinomycetaceae;g_IB182353;s_IB182353 sp014773435
NP_391619.1	NZ_LR215050.1_654	2.656E-26	120	1	220	d_Bacteria;p_Bacillota;c_Bacilli;o_Acholeplasmatales;f_Acholeplasmataceae;g_Acholeplasma;s_Acholeplasma hippikon
NP_391619.1	JAGBZZ010000267.1_3	3.623E-26	119	13	204	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_UBA1740;s_UBA1740 sp017652965
NP_391619.1	JAFGRZ010000190.1_5	3.623E-26	119	1	223	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_Aminicenantales;f_UBA8522;g_UBA8522;s_UBA8522 sp016934895
NP_391619.1	NZ_BCVD01000059.1_22	3.623E-26	119	5	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae H;g_Priestia;s_Priestia flexa
NP_391619.1	JABXGX010000117.1_21	3.623E-26	119	19	211	d_Archaea;p_Asgardarchaeota;c_Hermodarchaeia;o_Hermodarchaeales;f_Hermodarchaeaceae;g_Hermodarchaeum;s_Hermodarchaeum sp016550405
NP_391619.1	NZ_CP020772.1_406	3.623E-26	119	1	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Halobacillus;s_Halobacillus mangrovi
NP_391619.1	NZ_VCQN01000001.1_1107	3.623E-26	119	1	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae B;g_Rossellomorea;s_Rossellomorea sp005938125
NP_391619.1	CAKOON010000005.1_10	3.623E-26	119	1	204	d_Bacteria;p_Bacillota;c_Bacilli;o_RF39;f_UBA660;g_CAG-605;s_CAG-605 sp934098565
NP_391619.1	DINW01000054.1_36	4.942E-26	119	18	211	d_Bacteria;p_Bacillota A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium X;s_Clostridium X sp002423705
NP_391619.1	DOKQ01000123.1_5	4.942E-26	119	18	211	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_UBA2227;s_UBA2227 sp003510215
NP_391619.1	CAJUCX010000002.1_5	4.942E-26	119	19	232	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-314;g_Heteroclostridium;s_Heteroclostridium sp910585195
NP_391619.1	NC_013895.2_260	4.942E-26	119	1	212	d_Bacteria;p_Bacillota A;c_Clostridia;o_Saccharofermentanales;f_Fastidiosipilaceae;g_Mageeibacillus;s_Mageeibacillus indolicus
NP_391619.1	JAADDK010000115.1_2	4.942E-26	119	15	203	d_Archaea;p_Thermoplasmatota;c_Thermoplasmata;o_Aciduliprofundales;f_Aciduliprofundaceae;g_JAADDK01;s_JAADDK01 sp013154005
NP_391619.1	NZ_JAALFC010000009.1_81	4.942E-26	119	3	209	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_DSM-28697;g_Litoribacterium;s_Litoribacterium kuwaitense
NP_391619.1	SCVU01000065.1_2	4.942E-26	119	20	214	d_Bacteria;p_Planctomycetota;c_UBA1135;o_UBA1135;f_GCA-002686595;g_GW928-bin9;s_GW928-bin9 sp004296785
NP_391619.1	CALVOQ010000006.1_25	4.942E-26	119	1	202	d_Bacteria;p_Bacillota;c_Bacilli;o_RF39;f_UBA660;g_CALVVN01;s_CALVVN01 sp944350335
NP_391619.1	JAGCZO010000138.1_2	6.741E-26	119	18	209	d_Bacteria;p_Bacillota A;c_Clostridia;o_UBA1212;f_UBA1212;g_UBA1212;s_UBA1212 sp017959965
NP_391619.1	CAKSER010000030.1_2	6.741E-26	119	17	220	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_HGM12657;s_HGM12657 sp934447715
NP_391619.1	NZ_WUQX01000001.1_2279	6.741E-26	119	1	219	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Sporofaciens;s_Sporofaciens musculi
NP_391619.1	CALWJZ010000005.1_15	6.741E-26	119	21	213	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_UBA1242;g_UBA11490;s_UBA11490 sp944381145
NP_391619.1	JAKVJO010000016.1_13	6.741E-26	119	16	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Bulleidia;s_Bulleidia sp022486935
NP_391619.1	ONVN01000055.1_7	6.741E-26	119	13	205	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-74;g_UBA2943;s_UBA2943 sp900321295
NP_391619.1	JAGUZX010000089.1_5	6.741E-26	119	22	208	d_Bacteria;p_Bacillota D;c_Dethiobacteria;o_DTU022;f_DTU022;g_JAGUZX01;s_JAGUZX01 sp020060545
NP_391619.1	NZ_CP048838.1_2707	6.741E-26	119	18	240	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Clostridium AQ;s_Clostridium AQ innocuum
NP_391619.1	JAAYFK010000067.1_42	6.741E-26	119	1	211	d_Bacteria;p_Bacillota A;c_Clostridia;o_Saccharofermentanales;f_Saccharofermentanaceae;g_Saccharofermentans;s_Saccharofermentans sp012728275
NP_391619.1	DVFI01000120.1_13	6.741E-26	119	1	222	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-74;g_Avichristensenella;s_Avichristensenella intestinipullorum
NP_391619.1	CAJUMY010000001.1_71	6.741E-26	119	1	227	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_UBA3700;g_MGBC161649;s_MGBC161649 sp910587685
NP_391619.1	JAEZHM010000112.1_139	6.741E-26	119	3	216	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-74;g_JAEWAH01;s_JAEWAH01 sp023416585
NP_391619.1	CAJTGB010000018.1_13	6.741E-26	119	96	330	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Sporofaciens;s_Sporofaciens sp910575835
NP_391619.1	JAFXGL010000008.1_63	9.195E-26	118	17	213	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosyncoccaceae;g_Nanosyncoccus;s_Nanosyncoccus sp017513185
NP_391619.1	DPGH01000010.1_93	9.195E-26	118	17	207	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_UBA1259;s_UBA1259 sp003523255
NP_391619.1	DFIS01000021.1_59	9.195E-26	118	16	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Bulleidia;s_Bulleidia sp002372175
NP_391619.1	JAFUHD010000299.1_6	9.195E-26	118	13	205	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-74;g_Ventricola;s_Ventricola sp017469025
NP_391619.1	CALWGP010000009.1_12	9.195E-26	118	1	219	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Eisenbergiella;s_Eisenbergiella sp944380095
NP_391619.1	CAJUGR010000012.1_14	9.195E-26	118	28	211	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_C-19;s_C-19 sp910586285
NP_391619.1	NZ_JADNOP010000011.1_126	9.195E-26	118	26	208	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Fusicatenibacter;s_Fusicatenibacter saccharivorans
NP_391619.1	JAFRVK010000047.1_72	9.195E-26	118	1	205	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_UBA636;s_UBA636 sp017441765
NP_391619.1	NZ_HE610960.1_367	9.195E-26	118	1	211	d_Bacteria;p_Bacillota;c_Bacilli;o_Paenibacillales;f_NBRC-103111;g_Paenibacillus L;s_Paenibacillus L senegalensis
NP_391619.1	JAJPJS010000027.1_3	9.195E-26	118	10	208	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Conexivisphaerales;f_DTJL01;g_JAJPJS01;s_JAJPJS01 sp021324115
NP_391619.1	JABXGY010000156.1_2	9.195E-26	118	23	215	d_Archaea;p_Asgardarchaeota;c_Hermodarchaeia;o_Hermodarchaeales;f_Hermodarchaeaceae;g_Hermodarchaeum;s_Hermodarchaeum sp016550395
NP_391619.1	NZ_SJPW01000006.1_435	9.195E-26	118	22	235	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Pirellulaceae;g_Rubripirellula;s_Rubripirellula tenax
NP_391619.1	JAEZBR010000074.1_24	9.195E-26	118	1	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_RUG11872;s_RUG11872 sp023426935
NP_391619.1	NZ_FUZK01000001.1_508	9.195E-26	118	1	220	d_Bacteria;p_Bacillota;c_Bacilli;o_Acholeplasmatales;f_Acholeplasmataceae;g_Acholeplasma;s_Acholeplasma oculi
NP_391619.1	NZ_JADPRZ010000002.1_288	9.195E-26	118	53	241	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Sporosarcina;s_Sporosarcina sp017347095
NP_391619.1	NZ_NVPR01000083.1_30	1.254E-25	118	1	237	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae G;g_Bacillus A;s_Bacillus A sp002551815
NP_391619.1	NZ_NTUG01000020.1_33	1.254E-25	118	1	237	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae G;g_Bacillus A;s_Bacillus A cereus S
NP_391619.1	DULN01000007.1_45	1.254E-25	118	17	213	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_DTU078;s_DTU078 sp012840355
NP_391619.1	JAKIML020000086.1_40	1.254E-25	118	1	236	d_Bacteria;p_Bacillota A;c_Clostridia;o_Acetivibrionales A;f_DSM-8532;g_DTU059;s_DTU059 sp002376415
NP_391619.1	NZ_FXTI01000007.1_62	1.254E-25	118	24	207	d_Bacteria;p_Bacillota;c_Bacilli;o_Thermoactinomycetales;f_DSM-45169;g_Melghirimyces;s_Melghirimyces algeriensis
NP_391619.1	CADBPB010000022.1_2	1.254E-25	118	1	205	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_UBA636;s_UBA636 sp902796525
NP_391619.1	DYFO01000039.1_2	1.254E-25	118	10	211	d_Bacteria;p_Bacillota E;c_UBA995;o_UBA995;f_UBA995;g_DYFO01;s_DYFO01 sp020725145
NP_391619.1	CAMBQP010000146.1_9	1.254E-25	118	12	204	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Schlesneria;s_Schlesneria paludicola B
NP_391619.1	JAAZCB010000780.1_5	1.710E-25	117	1	202	d_Bacteria;p_Bacillota A;c_Clostridia;o_Acetivibrionales;f_Acetivibrionaceae;g_JAAZCB01;s_JAAZCB01 sp012513545
NP_391619.1	JAFQXV010000002.1_34	1.710E-25	117	13	213	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosyncoccaceae;g_Nanosyncoccus;s_Nanosyncoccus sp017406775
NP_391619.1	CAAGMZ010000019.1_185	1.710E-25	117	13	212	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Butyrivibrio A;s_Butyrivibrio A sp900771195
NP_391619.1	JADHUD010000124.1_5	1.710E-25	117	1	220	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_JABMQR01;f_JABMQR01;g_JABMQR01;s_JABMQR01 sp016784705
NP_391619.1	QHZQ01000142.1_21	1.710E-25	117	26	216	d_Bacteria;p_Acidobacteriota;c_Terriglobia;o_VXMN01;f_VXMN01;g_QHZQ01;s_QHZQ01 sp003224725
NP_391619.1	NZ_KK366008.1_393	1.710E-25	117	1	226	d_Bacteria;p_Bacillota A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium I;s_Clostridium I akagii
NP_391619.1	CAKRNO010000002.1_48	2.333E-25	117	13	207	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_UBA1740;s_UBA1740 sp934371135
NP_391619.1	WALG01000050.1_4	2.333E-25	117	1	214	d_Archaea;p_Thermoplasmatota;c_Thermoplasmata;o_Aciduliprofundales;f_Aciduliprofundaceae;g_S014-41;s_S014-41 sp015522955
NP_391619.1	NZ_PEDM01000007.1_70	2.333E-25	117	2	214	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Anoxybacillaceae;g_Anoxybacillus;s_Anoxybacillus flavithermus E
NP_391619.1	CAJUSI010000035.1_5	2.333E-25	117	1	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor sp910589035
NP_391619.1	VGZD01000021.1_15	2.333E-25	117	10	209	d_Bacteria;p_Planctomycetota;c_UBA1135;o_UBA1135;f_GCA-002686595;g_F1-120-MAGs118;s_F1-120-MAGs118 sp016872715
NP_391619.1	JAMPEJ010000002.1_176	2.333E-25	117	509	701	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-314;g_Fimimonas;s_Fimimonas sp023665205
NP_391619.1	JAEEHU010000040.1_12	3.181E-25	117	18	204	d_Bacteria;p_Bacillota;c_Bacilli;o_Acholeplasmatales;f_Anaeroplasmataceae;g_Anaeroplasma;s_Anaeroplasma sp016280975
NP_391619.1	SFZB01000003.1_27	3.181E-25	117	13	205	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_UBA1740;s_UBA1740 sp004558975
NP_391619.1	CP099863.1_433	3.181E-25	117	19	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae H;g_Priestia;s_Priestia aryabhattai A
NP_391619.1	JANXCA010000015.1_11	3.181E-25	117	16	208	d_Bacteria;p_Elusimicrobiota;c_Endomicrobia;o_DTEH01;f_DTEH01;g_JANXCA01;s_JANXCA01 sp025060535
NP_391619.1	WAKM01000012.1_66	3.181E-25	117	1	205	d_Archaea;p_Halobacteriota;c_Archaeoglobi;o_Archaeoglobales;f_Archaeoglobaceae;g_WAKM01;s_WAKM01 sp015523335
NP_391619.1	VGYZ01000006.1_55	3.181E-25	117	10	209	d_Bacteria;p_Planctomycetota;c_UBA1135;o_UBA1135;f_GCA-002686595;g_F1-120-MAGs118;s_F1-120-MAGs118 sp016872795
NP_391619.1	KE159609.1_488	3.181E-25	117	6	221	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Schaedlerella;s_Schaedlerella sp000403295
NP_391619.1	CAITGX010000274.1_13	3.181E-25	117	16	211	d_Bacteria;p_Planctomycetota;c_UBA1135;o_UBA1135;f_GCA-002686595;g_F1-120-MAGs118;s_F1-120-MAGs118 sp903892045
NP_391619.1	JAEWPS010000018.1_115	3.181E-25	117	1	218	d_Bacteria;p_Bacillota A;c_Clostridia;o_TANB77;f_CAG-465;g_RGIG5057;s_RGIG5057 sp023460515
NP_391619.1	NZ_CP093299.1_3259	3.181E-25	117	14	221	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales H;f_Salisediminibacteriaceae;g_Salipaludibacillus;s_Salipaludibacillus sp024362805
NP_391619.1	CAJTRU010000129.1_1	4.338E-25	116	1	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Butyribacter;s_Butyribacter sp910579085
NP_391619.1	CAKVNA010000069.1_2	4.338E-25	116	13	207	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_UBA1242;g_UBA7862;s_UBA7862 sp934776915
NP_391619.1	NZ_FNPI01000013.1_45	4.338E-25	116	19	208	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales H;f_Salisediminibacteriaceae;g_Evansella;s_Evansella caseinilytica
NP_391619.1	NZ_RHJS01000002.1_420	4.338E-25	116	1	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Schaedlerella;s_Schaedlerella arabinosiphila
NP_391619.1	CADDZR010000059.1_2	4.338E-25	116	32	209	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_UBA183;g_CADDZR01;s_CADDZR01 sp902812495
NP_391619.1	CALVNM010000005.1_48	4.338E-25	116	22	220	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_DTU072;g_Stercoripulliclostridium A;s_Stercoripulliclostridium A sp944349735
NP_391619.1	WTKE01000102.1_35	4.338E-25	116	19	218	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_DSM-18226;g_Robertmurraya;s_Robertmurraya sp011524525
NP_391619.1	NZ_VISS01000034.1_51	5.916E-25	116	12	221	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales;f_Aeribacillaceae;g_Aeribacillus;s_Aeribacillus composti
NP_391619.1	SVEJ01000017.1_5	5.916E-25	116	21	206	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CAG-590;s_CAG-590 sp015057435
NP_391619.1	DWXE01000026.1_111	5.916E-25	116	1	206	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Eisenbergiella;s_Eisenbergiella merdigallinarum
NP_391619.1	JAFYHQ010000041.1_32	5.916E-25	116	1	204	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_UBA636;s_UBA636 sp017539105
NP_391619.1	JAGLYY010000134.1_3	5.916E-25	116	19	219	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_JAGLYY01;f_JAGLYY01;g_JAGLYY01;s_JAGLYY01 sp023131935
NP_391619.1	JAFYHC010000096.1_27	5.916E-25	116	1	224	d_Bacteria;p_Bacillota;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Bulleidia;s_Bulleidia sp017539385
NP_391619.1	JALNWK010000032.1_22	5.916E-25	116	22	220	d_Bacteria;p_Bacillota G;c_Limnochordia;o_DUMW01;f_DUMW01;g_JALNWK01;s_JALNWK01 sp023230925
NP_391619.1	CAJUQB010000085.1_4	5.916E-25	116	1	234	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_14-2;s_14-2 sp910588285
NP_391619.1	CAJUNZ010000055.1_17	5.916E-25	116	1	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor sp910587755
NP_391619.1	NZ_CP062948.1_217	5.916E-25	116	31	228	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Actinomycetales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium lemurum
NP_391619.1	NZ_BCFK01000071.1_41	5.916E-25	116	64	260	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Actinomycetales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium aesculapii
NP_391619.1	JAFQVJ010000056.1_8	8.066E-25	115	21	211	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_CAG-303;s_CAG-303 sp017408025
NP_391619.1	HF988635.1_38	8.066E-25	115	19	210	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-917;g_CAG-1138;s_CAG-1138 sp000434675
NP_391619.1	NZ_ASWD01000001.1_1287	8.066E-25	115	17	203	d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus A;s_Enterococcus A pallens
NP_391619.1	QXWX01000107.1_14	8.066E-25	115	1	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Schaedlerella;s_Schaedlerella sp009911175
NP_391619.1	BLLU01000033.1_38	8.066E-25	115	1	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor sp011959105
NP_391619.1	NZ_BMHE01000044.1_34	8.066E-25	115	22	204	d_Bacteria;p_Bacillota;c_Bacilli;o_Paenibacillales;f_NBRC-103111;g_Paenibacillus E;s_Paenibacillus E marchantiophytorum
NP_391619.1	DRAE01000023.1_5	8.066E-25	115	8	236	d_Archaea;p_Thermoproteota;c_DRAE01;o_DRAE01;f_DRAE01;g_DRAE01;s_DRAE01 sp011041895
NP_391619.1	CP091723.1_759	8.066E-25	115	38	218	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_CAG-917;g_CAG-475;s_CAG-475 sp900550915
NP_391619.1	JALHOS010000186.1_11	8.066E-25	115	6	222	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Myxococcaceae;g_JALHOS01;s_JALHOS01 sp022842905
NP_391619.1	NZ_JRNX01000749.1_10	8.066E-25	115	1	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Halobacillus;s_Halobacillus sp000786645
NP_391619.1	UQXO01000015.1_10	8.066E-25	115	1	220	d_Bacteria;p_Bacillota;c_Bacilli;o_RF39;f_UBA660;g_CAG-605;s_CAG-605 sp900545005
NP_391619.1	JAILEP010000075.1_5	1.100E-24	115	4	204	d_Bacteria;p_Bacillota;c_Bacilli;o_Acholeplasmatales;f_Anaeroplasmataceae;g_Anaeroplasma;s_Anaeroplasma sp024697825
NP_391619.1	CALVHW010000131.1_1	1.100E-24	115	19	214	d_Bacteria;p_Bacillota A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Borkfalkia;s_Borkfalkia sp944328905
NP_391619.1	JAFVYX010000257.1_2	1.100E-24	115	13	204	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_UBA1740;s_UBA1740 sp017500625
NP_391619.1	JAFWAE010000024.1_18	1.100E-24	115	22	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_RGIG5554;g_RGIG5554;s_RGIG5554 sp017507855
NP_391619.1	CAJTGD010000004.1_7	1.100E-24	115	1	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Schaedlerella;s_Schaedlerella sp910575475
NP_391619.1	CAJTOJ010000014.1_2	1.100E-24	115	1	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor sp910577665
NP_391619.1	NZ_KE136354.1_1656	1.100E-24	115	17	217	d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus C;s_Enterococcus C dispar
NP_391619.1	JACDOD010000003.1_204	1.100E-24	115	19	210	d_Bacteria;p_Bacillota;c_Bacilli;o_Bacillales D;f_Alkalibacillaceae;g_Melghiribacillus;s_Melghiribacillus sp017656265
NP_391619.1	NZ_JHXL01000006.1_27	1.100E-24	115	13	220	d_Bacteria;p_Bacillota;c_Bacilli;o_Acholeplasmatales;f_Acholeplasmataceae;g_Acholeplasma;s_Acholeplasma equifetale
