#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NZ_JHVN01000001.1_341-Anoxybacillus_A_tepidamans_A -            415 AHH                  PF14412.9    112   2.7e-13   46.4   0.9   1   1   3.6e-16   5.2e-13   45.5   0.3     8   108   312   402   306   406 0.91 -
PXSL01000104.1_4-Natronomonas_sp003022815                -            430 Amidohydro_3         PF07969.14   473   5.1e-24   82.0  20.1   1   1   4.7e-20   1.4e-19   67.3  14.6   147   472    81   399    64   400 0.82 -
NZ_FOCX01000004.1_238-Halorientalis_persica              -            434 Amidohydro_3         PF07969.14   473   5.1e-24   82.0  12.2   1   1   3.8e-19   1.2e-18   64.3   8.1   228   472   155   403    93   404 0.74 -
QIGD01000115.1_4-BMS3B_sp003229935                       -            440 Amidohydro_3         PF07969.14   473   5.3e-24   81.9   0.0   1   1   1.1e-17   3.5e-17   59.4   0.0   292   471   227   402   196   404 0.81 -
NZ_WKJP01000001.1_537-Haloferax_marinisediminis          -            430 Amidohydro_3         PF07969.14   473   5.5e-24   81.9  16.7   1   1   9.9e-19     3e-18   62.9  12.8   200   472   135   401    90   402 0.81 -
NZ_NXNI01000001.1_3167-Natrinema_ejinorense              -            432 Amidohydro_3         PF07969.14   473   5.7e-24   81.8  13.8   1   1   6.7e-21   2.1e-20   70.1   9.3   254   472   170   401    89   402 0.81 -
NZ_CP035119.1_1578-Halorussus_pelagicus                  -            432 Amidohydro_3         PF07969.14   473   5.9e-24   81.8  16.4   1   1   3.6e-19   1.1e-18   64.4  12.3   164   472   136   402    92   403 0.78 -
NZ_AOIS01000013.1_102-Haloterrigena_salina               -            432 Amidohydro_3         PF07969.14   473     6e-24   81.7  14.5   1   1   3.5e-20   1.1e-19   67.7  10.2   239   472   170   401    90   402 0.84 -
NZ_JAJJZG010000011.1_105-Halobacterium_sp021028995       -            429 Amidohydro_3         PF07969.14   473   6.1e-24   81.7  15.6   1   1   8.2e-21   2.5e-20   69.8  12.1   212   472   127   399    88   400 0.78 -
NZ_OBEJ01000003.1_3-Natronoarchaeum_philippinense        -            432 Amidohydro_3         PF07969.14   473   6.1e-24   81.7  11.7   1   1   7.9e-21   2.4e-20   69.8   5.5   233   472   163   400    90   401 0.81 -
NZ_CP101823.1_2816-Haloplanus_salinarum                  -            429 Amidohydro_3         PF07969.14   473   6.2e-24   81.7  20.0   1   1   2.4e-19   7.2e-19   65.0  12.3   237   472   170   399   117   400 0.89 -
NZ_JAGGKQ010000004.1_170-Halorubrum_alkaliphilum         -            439 Amidohydro_3         PF07969.14   473   6.2e-24   81.7  21.5   1   1   5.4e-19   1.6e-18   63.8  16.1   152   472    98   406    76   407 0.83 -
NC_019962.1_121-Natrinema_pellirubrum                    -            432 Amidohydro_3         PF07969.14   473   6.5e-24   81.6  15.3   1   1   1.9e-19   5.7e-19   65.3   9.9   230   472   165   401    74   402 0.76 -
NZ_AOLK01000011.1_144-Haloferax_elongans                 -            430 Amidohydro_3         PF07969.14   473   6.6e-24   81.6  18.4   1   1   2.1e-19   6.3e-19   65.2  13.0   224   472   143   401    83   402 0.85 -
NZ_AQXI01000001.1_1843-Haladaptatus_paucihalophilus      -            430 Amidohydro_3         PF07969.14   473   6.7e-24   81.6  13.5   1   1   5.1e-21   1.5e-20   70.5   8.1   152   472    91   399    68   400 0.79 -
NZ_JALXFV010000003.1_511-Halomarina_rubra                -            435 Amidohydro_3         PF07969.14   473   6.9e-24   81.5  17.4   1   1   1.4e-21   4.4e-21   72.3  11.3   152   472    93   405    71   406 0.77 -
NZ_CP089466.1_2649-Halobacterium_litoreum                -            431 Amidohydro_3         PF07969.14   473     7e-24   81.5  19.9   1   1   1.8e-19   5.5e-19   65.4  12.7   239   472   170   399    87   400 0.82 -
NZ_WUYX01000033.1_134-Natronorubrum_halalkaliphilum      -            432 Amidohydro_3         PF07969.14   473   7.3e-24   81.4  10.8   1   1   1.7e-19   5.3e-19   65.4   8.4   243   472   176   401   101   402 0.85 -
NZ_LOPW02000004.1_225-Haloferax_marisrubri               -            430 Amidohydro_3         PF07969.14   473   7.5e-24   81.4  19.5   1   1   1.9e-18   5.8e-18   62.0  15.4   235   472   170   401    78   402 0.86 -
SAYS01000014.1_59-Halovenus_sp004015825                  -            431 Amidohydro_3         PF07969.14   473   7.5e-24   81.4  11.5   1   1     1e-19   3.1e-19   66.2   6.2   247   472   178   401    91   402 0.84 -
NZ_WKJQ01000001.1_1724-Haloferax_marinum                 -            430 Amidohydro_3         PF07969.14   473     8e-24   81.3  20.2   1   1     1e-18   3.1e-18   62.9  16.3   154   472    95   401    70   402 0.78 -
LKMY01000143.1_5-Halorubrum_sp001564205                  -            437 Amidohydro_3         PF07969.14   473   8.1e-24   81.3  19.2   1   1   3.7e-20   1.1e-19   67.6  15.8   189   472   129   406    77   407 0.75 -
NZ_JAAOIR010000005.1_228-Halorubellus_sp011440375        -            428 Amidohydro_3         PF07969.14   473   8.1e-24   81.3  24.0   1   1   1.6e-20   4.8e-20   68.9  18.7   152   472    91   399    70   400 0.80 -
NZ_PEND01000002.1_133-Halegenticoccus_soli               -            433 Amidohydro_3         PF07969.14   473   8.2e-24   81.3  16.8   1   1   4.6e-19   1.4e-18   64.0  10.8   228   472   142   403   101   404 0.79 -
PXQV01000013.1_23-Halosegnis_sp003021175                 -            432 Amidohydro_3         PF07969.14   473   8.7e-24   81.2  19.6   1   1   1.3e-21     4e-21   72.4  13.2   151   472    81   398    63   399 0.86 -
NZ_RKLQ01000002.1_448-Halomicroarcula_salinisoli         -            432 Amidohydro_3         PF07969.14   473     9e-24   81.1  18.0   1   1   4.7e-20   1.4e-19   67.3  11.7   240   472   171   401    72   402 0.84 -
NZ_JALIQP010000001.1_425-JALIQP01_sp023566055            -            432 Amidohydro_3         PF07969.14   473   9.1e-24   81.1  11.4   1   1   2.9e-20     9e-20   68.0   7.7   197   472   132   401    72   402 0.81 -
NZ_JANHDM010000001.1_334-Halorubrum_rubrum               -            439 Amidohydro_3         PF07969.14   473   9.8e-24   81.0  21.5   1   1   3.5e-19   1.1e-18   64.4  14.7   230   472   170   406   107   407 0.83 -
NZ_CP089468.1_105-Halobacterium_noricense                -            429 Amidohydro_3         PF07969.14   473     1e-23   80.9  14.8   1   1     4e-20   1.2e-19   67.5  10.8   212   472   127   399    81   400 0.73 -
NZ_CP082286.1_1760-Halobaculum_roseum                    -            433 Amidohydro_3         PF07969.14   473   1.1e-23   80.9  18.8   1   1   5.5e-20   1.7e-19   67.1  15.5   197   472   133   402    92   403 0.80 -
NZ_LOAJ01000001.1_806-Halorubrum_aethiopicum             -            439 Amidohydro_3         PF07969.14   473   1.1e-23   80.9  19.6   1   1   4.1e-20   1.2e-19   67.5  12.9   234   472   174   406   104   407 0.84 -
JHUT02000004.1_101-Natrinema_mahii                       -            432 Amidohydro_3         PF07969.14   473   1.2e-23   80.8  14.1   1   1   4.9e-19   1.5e-18   63.9   9.0   235   472   170   401    83   402 0.83 -
PXQM01000164.1_11-Natronomonas_sp003021325               -            401 Amidohydro_3         PF07969.14   473   1.3e-23   80.7  17.6   1   1   7.2e-19   2.2e-18   63.4  12.6   152   455    92   374    73   384 0.84 -
NZ_FNBO01000013.1_37-Halorubrum_xinjiangense             -            435 Amidohydro_3         PF07969.14   473   1.5e-23   80.4  21.1   1   1   7.8e-19   2.4e-18   63.3  15.9   191   472   128   403    82   404 0.79 -
NZ_CP095482.1_1258-Halorientalis_litorea                 -            430 Amidohydro_3         PF07969.14   473   1.6e-23   80.3  21.1   1   1   6.1e-20   1.9e-19   66.9  13.5   226   472   149   399    91   400 0.84 -
NZ_AOHX01000030.1_6-Natronorubrum_sulfidifaciens         -            432 Amidohydro_3         PF07969.14   473   1.6e-23   80.3  12.6   1   1   5.4e-21   1.7e-20   70.4   5.5   243   472   176   401   112   402 0.83 -
NZ_CP084469.1_2925-Natrinema_salinisoli                  -            431 Amidohydro_3         PF07969.14   473   1.7e-23   80.2  16.5   1   1   7.8e-20   2.4e-19   66.6  11.0   237   472   172   401    89   402 0.79 -
NZ_AOIN01000035.1_50-Natrialba_chahannaoensis            -            432 Amidohydro_3         PF07969.14   473   1.7e-23   80.2  11.5   1   1     1e-18   3.2e-18   62.8   8.3   236   472   171   401    96   402 0.80 -
NZ_RQWN01000003.1_364-Haloterrigena_salifodinae          -            432 Amidohydro_3         PF07969.14   473   1.8e-23   80.2  13.5   1   1   6.9e-20   2.1e-19   66.7   9.6   239   472   170   401    91   402 0.85 -
JAHDEX010000009.1_67-Yoonia_sp020628545                  -            426 Amidohydro_3         PF07969.14   473   1.8e-23   80.2  12.6   1   1   7.7e-19   2.4e-18   63.3   4.5   259   462   186   386   168   402 0.85 -
NZ_AOMD01000025.1_19-Halococcus_saccharolyticus          -            430 Amidohydro_3         PF07969.14   473   1.9e-23   80.1  17.7   1   1   5.7e-22   1.7e-21   73.6  10.5   151   472    85   399    66   400 0.88 -
NZ_CP071462.1_1443-Haloterrigena_alkaliphila             -            432 Amidohydro_3         PF07969.14   473   1.9e-23   80.1  12.0   1   1   8.7e-20   2.7e-19   66.4   6.6   236   471   165   400    96   402 0.85 -
NZ_RDQE01000007.1_173-Halorubrum_sp003697845             -            439 Amidohydro_3         PF07969.14   473   2.1e-23   80.0  17.8   1   1   8.9e-19   2.7e-18   63.1  11.1   237   472   177   406   105   407 0.88 -
NZ_CP101456.1_791-WLHSJ27_sp024362485                    -            432 Amidohydro_3         PF07969.14   473   2.1e-23   80.0  13.8   1   1   1.1e-19   3.5e-19   66.0   9.5   154   472    95   401    73   402 0.74 -
NZ_CP016804.1_152-Halodesulfurarchaeum_formicicum        -            427 Amidohydro_3         PF07969.14   473   2.1e-23   79.9  16.2   1   1   4.8e-20   1.5e-19   67.3   9.3   208   472   122   398    80   399 0.83 -
NC_013743.1_145-Haloterrigena_turkmenica                 -            432 Amidohydro_3         PF07969.14   473   2.2e-23   79.9  11.5   1   1   1.2e-20   3.5e-20   69.3   7.5   243   472   176   401    92   402 0.83 -
NZ_CP100448.1_231-Halomarina_sp024227715                 -            431 Amidohydro_3         PF07969.14   473   2.2e-23   79.9  16.3   1   1   5.5e-19   1.7e-18   63.8  10.9   237   472   172   401    90   402 0.82 -
NZ_MWPH01000003.1_364-Natronolimnobius_baerhuensis       -            433 Amidohydro_3         PF07969.14   473   2.4e-23   79.8  11.3   1   1     3e-20   9.3e-20   67.9   6.5   239   472   170   401   126   402 0.85 -
NZ_CP100756.1_1461-Natrinema_sp024266705                 -            432 Amidohydro_3         PF07969.14   473   2.5e-23   79.7  15.2   1   1     3e-19   9.2e-19   64.6  10.6   238   472   173   401    85   402 0.81 -
NZ_HG315691.1_691-Halopiger_A_goleimassiliensis          -            430 Amidohydro_3         PF07969.14   473   2.5e-23   79.7  17.8   1   1   4.1e-19   1.3e-18   64.2  12.3   239   472   172   399    87   400 0.83 -
ML241294.1_876-Halalkalirubrum_sp005239175               -            431 Amidohydro_3         PF07969.14   473   2.5e-23   79.7  19.7   1   1   2.4e-20   7.3e-20   68.3  12.4   152   471    91   398    73   400 0.77 -
BDTY01000118.1_5-BMS3B_sp002897955                       -            440 Amidohydro_3         PF07969.14   473   2.8e-23   79.5   0.0   1   1   2.4e-17   7.3e-17   58.4   0.0   293   471   228   402   188   404 0.78 -
PWGU01000099.1_7-Halorubrum_sp003554605                  -            436 Amidohydro_3         PF07969.14   473   2.8e-23   79.5  14.1   1   1   4.1e-18   1.3e-17   60.9  11.1   235   472   166   403   108   404 0.84 -
PXRI01000005.1_29-Natronomonas_sp003021005               -            431 Amidohydro_3         PF07969.14   473   2.8e-23   79.5  22.0   1   1   3.2e-20   9.8e-20   67.8  17.1   154   472    94   400    78   401 0.82 -
NZ_AOIP01000016.1_289-Natrialba_aegyptia                 -            432 Amidohydro_3         PF07969.14   473   2.9e-23   79.5  15.6   1   1   3.8e-19   1.2e-18   64.3   9.7   193   472   128   401    79   402 0.77 -
NZ_CP101458.1_158-Natronobiforma_sp024362525             -            432 Amidohydro_3         PF07969.14   473     3e-23   79.4   7.8   1   1   4.7e-19   1.4e-18   64.0   6.4   242   472   175   401    95   402 0.85 -
NZ_FOKW01000005.1_152-Halobiforma_haloterrestris         -            434 Amidohydro_3         PF07969.14   473   3.2e-23   79.4  15.2   1   1   9.1e-20   2.8e-19   66.3  11.7   237   472   172   401    73   402 0.78 -
NZ_BMPF01000001.1_1145-Halarchaeum_grantii               -            431 Amidohydro_3         PF07969.14   473   3.3e-23   79.3  21.1   1   1   4.8e-18   1.5e-17   60.7  16.9   238   471   171   398    89   400 0.84 -
NZ_NHPJ01000083.1_7-Halorubrum_halodurans                -            438 Amidohydro_3         PF07969.14   473   3.5e-23   79.2  20.9   1   1   9.9e-19     3e-18   62.9  14.4   234   472   174   406    87   407 0.85 -
PXSE01000125.1_3-Natronomonas_sp003022905                -            430 Amidohydro_3         PF07969.14   473   3.6e-23   79.2  19.9   1   1   3.5e-19   1.1e-18   64.4  13.8   151   472    85   399    68   400 0.82 -
NZ_KE386573.1_3065-Haloplanus_natans                     -            430 Amidohydro_3         PF07969.14   473   3.6e-23   79.2  19.7   1   1   1.5e-19   4.6e-19   65.6  10.4   236   472   169   399    77   400 0.81 -
NZ_QMDX01000010.1_50-Haloglomus_irregulare               -            439 Amidohydro_3         PF07969.14   473   3.8e-23   79.1  20.9   1   1   2.7e-19   8.3e-19   64.8  13.6   230   472   170   406    77   407 0.79 -
NZ_QKNW01000001.1_1188-Halosegnis_longus                 -            427 Amidohydro_3         PF07969.14   473   3.9e-23   79.1  21.1   1   1   1.9e-20   5.9e-20   68.6  15.2   155   472    94   397    77   398 0.80 -
NZ_CP085324.1_10-Salarchaeum_japonicum                   -            429 Amidohydro_3         PF07969.14   473   4.3e-23   78.9  21.7   1   1   6.3e-19   1.9e-18   63.6  15.6   234   472   167   399    77   400 0.78 -
NZ_AOHZ01000049.1_2-Natronolimnohabitans_innermongolicus -            432 Amidohydro_3         PF07969.14   473   4.4e-23   78.9  12.5   1   1   6.1e-20   1.9e-19   66.9   7.8   240   472   173   401    92   402 0.82 -
NZ_FOPZ01000018.1_13-Halorubrum_aquaticum                -            439 Amidohydro_3         PF07969.14   473   4.5e-23   78.8  18.9   1   1   2.1e-18   6.4e-18   61.9  12.5   233   472   173   406    82   407 0.83 -
NZ_LOEP01000016.1_371-Haloferax_sp001482285              -            430 Amidohydro_3         PF07969.14   473   4.7e-23   78.8  19.8   1   1   6.9e-18   2.1e-17   60.1  15.5   236   472   171   401    83   402 0.84 -
NZ_FXTD01000004.1_269-Halorubrum_cibi                    -            435 Amidohydro_3         PF07969.14   473   5.6e-23   78.5  19.1   1   1   2.5e-18   7.8e-18   61.6  12.5   234   472   174   406   104   407 0.84 -
NZ_FNQT01000003.1_286-Haloplanus_vescus                  -            429 Amidohydro_3         PF07969.14   473   6.3e-23   78.4  21.0   1   1   4.4e-19   1.3e-18   64.1  13.4   233   471   162   398    68   400 0.83 -
NZ_BMOU01000007.1_95-Halomicroarcula_pellucida           -            437 Amidohydro_3         PF07969.14   473   6.3e-23   78.4  16.2   1   1   2.2e-18   6.8e-18   61.8  10.2   239   471   170   400    70   402 0.78 -
NZ_AOID01000044.1_40-Natrinema_versiforme                -            431 Amidohydro_3         PF07969.14   473   6.7e-23   78.3  16.9   1   1   1.5e-19   4.7e-19   65.6  11.2   242   472   175   401    90   402 0.81 -
JAKURE010000003.1_53-UBA12382_sp022450005                -            432 Amidohydro_3         PF07969.14   473   6.7e-23   78.3   0.6   1   1   2.9e-15   8.8e-15   51.5   0.2   238   472   171   399   123   400 0.86 -
NZ_MASN01000060.1_178-Natrialba_sp001861355              -            448 Amidohydro_3         PF07969.14   473   7.2e-23   78.2  12.1   1   1   4.1e-18   1.3e-17   60.9   9.0   236   472   187   417   109   418 0.79 -
NZ_JAIWHV010000005.1_40-Saliphagus_infecundisoli         -            428 Amidohydro_3         PF07969.14   473     8e-23   78.0  16.6   1   1     2e-19     6e-19   65.2  11.0   238   472   171   399    77   400 0.78 -
NZ_AOLG01000008.1_241-Haloferax_prahovense               -            428 Amidohydro_3         PF07969.14   473     8e-23   78.0  19.7   1   1   1.9e-17   5.8e-17   58.7  15.9   233   472   166   399    70   400 0.84 -
CP100461.1_3238-Salinigranum_sp024228675                 -            432 Amidohydro_3         PF07969.14   473   8.7e-23   77.9  18.5   1   1   2.1e-18   6.5e-18   61.8  12.4   192   472   126   400    82   401 0.83 -
NZ_JANHDP010000002.1_186-Natronoarchaeum_rubrum          -            449 Amidohydro_3         PF07969.14   473   8.7e-23   77.9  14.9   1   1     5e-20   1.5e-19   67.2   7.6   233   472   180   417   107   418 0.85 -
NZ_CP040330.1_129-Natrinema_versiforme_A                 -            431 Amidohydro_3         PF07969.14   473   9.3e-23   77.8  14.3   1   1   1.4e-19   4.2e-19   65.8   8.4   242   472   175   401    92   402 0.82 -
NZ_AOJD01000045.1_34-Halorubrum_tebenquichense           -            440 Amidohydro_3         PF07969.14   473     1e-22   77.7  21.3   1   1   2.4e-19   7.2e-19   65.0  15.8   152   472    99   407    76   408 0.85 -
PXQU01000010.1_60-Halosegnis_sp003021785                 -            427 Amidohydro_3         PF07969.14   473     1e-22   77.7  21.5   1   1   3.2e-19   9.8e-19   64.5  15.6   154   472    93   397    70   398 0.79 -
NZ_CP008874.1_2029-Halanaeroarchaeum_sulfurireducens     -            429 Amidohydro_3         PF07969.14   473     1e-22   77.7  19.8   1   1   7.6e-19   2.3e-18   63.3  13.4   152   472    91   399    68   400 0.77 -
