query	target	evalue	bits	tstart	tend
WP_051482183.1	MCL6439059.1@GCA_023511405.1	8.468E-43	167	6	207
WP_051482183.1	WP_171982866.1@GCF_013186535.1	8.468E-43	167	5	206
WP_051482183.1	WP_112256210.1@GCF_003287285.1	1.585E-42	166	5	227
WP_051482183.1	WP_069113064.1@GCF_900106035.1	1.585E-42	166	5	206
WP_051482183.1	WP_121191513.1@GCF_003634695.1	2.168E-42	166	5	206
WP_051482183.1	MBA2552844.1@GCA_013696785.1	2.168E-42	166	40	222
WP_051482183.1	WP_143528431.1@GCF_007164525.1	2.967E-42	165	6	207
WP_051482183.1	WP_046768606.1@GCF_900105925.1	2.967E-42	165	5	216
WP_051482183.1	MBA3789864.1@GCA_013815485.1	2.967E-42	165	19	230
WP_051482183.1	AKG53376.1@GCA_001005265.1	4.059E-42	165	6	208
WP_051482183.1	JAEHDK010000003.1_36@GCA_016880465.1	4.059E-42	165	5	206
WP_051482183.1	JAJYIW010000142.1_7@GCA_021789855.1	4.059E-42	165	5	206
WP_051482183.1	MBA2343514.1@GCA_013695335.1	4.059E-42	165	18	241
WP_051482183.1	WP_086783121.1@GCF_017876755.1	5.552E-42	164	5	205
WP_051482183.1	MBX6751561.1@GCA_019690055.1	5.552E-42	164	5	206
WP_051482183.1	MBP1703507.1@GCA_017860725.1	7.596E-42	164	5	206
WP_051482183.1	MBA2277171.1@GCA_013694885.1	7.596E-42	164	6	217
WP_051482183.1	WP_035903586.1@GCF_000768685.1	7.596E-42	164	4	205
WP_051482183.1	WFWI01000077.1_12@GCA_015491205.1	1.039E-41	164	1	201
WP_051482183.1	WFSJ01000024.1_99@GCA_015486055.1	1.039E-41	164	1	208
WP_051482183.1	WP_054290612.1@GCF_001302585.1	1.039E-41	164	5	206
WP_051482183.1	WP_091787829.1@GCF_900104525.1	1.039E-41	164	7	208
WP_051482183.1	MBX6354630.1@GCA_019689695.1	1.421E-41	163	5	205
WP_051482183.1	DYFO01000006.1_20@GCA_020725145.1	1.421E-41	163	8	208
WP_051482183.1	MBA3423411.1@GCA_013812245.1	1.421E-41	163	19	221
WP_051482183.1	WP_106539426.1@GCF_003014555.1	1.945E-41	163	5	206
WP_051482183.1	WP_179643036.1@GCF_013408795.1	1.945E-41	163	9	210
WP_051482183.1	CAA9435068.1@GCA_902806065.1	1.945E-41	163	7	209
WP_051482183.1	MBK9124944.1@GCA_016716525.1	1.945E-41	163	5	211
WP_051482183.1	UCG01985.1@GCA_020353515.1	2.660E-41	162	6	219
WP_051482183.1	WP_130388497.1@GCF_004216905.1	2.660E-41	162	4	227
WP_051482183.1	WP_119658022.1@GCF_003579925.1	2.660E-41	162	5	216
WP_051482183.1	WP_132687353.1@GCF_004337705.1	2.660E-41	162	6	207
WP_051482183.1	MBK8023816.1@GCA_016713325.1	2.660E-41	162	4	206
WP_051482183.1	WP_247755839.1@GCF_023094165.1	2.660E-41	162	18	218
WP_051482183.1	WP_171678732.1@GCF_013131805.1	3.639E-41	162	4	205
WP_051482183.1	PUNE01000107.1_16@GCA_003551665.1	3.639E-41	162	5	206
WP_051482183.1	MBV9845861.1@GCA_019239965.1	3.639E-41	162	25	226
WP_051482183.1	WP_053733521.1@GCF_001279525.1	4.978E-41	162	2	203
WP_051482183.1	WP_218159626.1@GCF_900111005.1	4.978E-41	162	2	203
WP_051482183.1	WP_116952653.1@GCF_003427025.1	4.978E-41	162	5	216
WP_051482183.1	TKJ29488.1@GCA_005223035.1	4.978E-41	162	5	206
WP_051482183.1	WP_132296326.1@GCF_004345365.1	4.978E-41	162	8	230
WP_051482183.1	WP_026876422.1@GCF_000515395.1	4.978E-41	162	5	206
WP_051482183.1	JAEZJB010000309.1_2@GCA_023415845.1	4.978E-41	162	28	228
WP_051482183.1	WP_229813049.1@GCF_014648475.1	6.809E-41	161	2	203
WP_051482183.1	WP_131339286.1@GCF_004331345.1	6.809E-41	161	4	226
WP_051482183.1	MBZ0280190.1@GCA_019912965.1	6.809E-41	161	4	210
WP_051482183.1	WP_116040533.1@GCF_003385185.1	9.314E-41	161	3	205
WP_051482183.1	PLJM01000008.1_6@GCA_003139695.1	9.314E-41	161	6	206
WP_051482183.1	NOY55251.1@GCA_013152275.1	9.314E-41	161	3	206
WP_051482183.1	WP_131293911.1@GCF_004331435.1	1.274E-40	160	4	226
WP_051482183.1	NQT81470.1@GCA_013203085.1	1.274E-40	160	5	206
WP_051482183.1	WP_030478875.1@GCF_000719115.1	1.743E-40	160	2	203
WP_051482183.1	MQA10503.1@GCA_009379845.1	1.743E-40	160	5	207
WP_051482183.1	MBN2351970.1@GCA_016934415.1	1.743E-40	160	5	206
WP_051482183.1	WP_112225990.1@GCF_003269295.1	2.384E-40	160	2	203
WP_051482183.1	WP_258951629.1@GCF_024648825.1	2.384E-40	160	2	203
WP_051482183.1	WP_030473068.1@GCF_000974445.1	2.384E-40	160	2	203
WP_051482183.1	WP_097299240.1@GCF_002487355.1	2.384E-40	160	5	205
WP_051482183.1	JHVP01000003.1_343@GCA_000620205.1	2.384E-40	160	5	206
WP_051482183.1	MBA3417469.1@GCA_013812145.1	2.384E-40	160	20	243
WP_051482183.1	MBI1863424.1@GCA_016178125.1	3.261E-40	159	4	206
WP_051482183.1	CAJUAN010000021.1_8@GCA_910584715.1	3.261E-40	159	4	215
WP_051482183.1	WP_198681011.1@GCF_003265345.1	3.261E-40	159	2	203
WP_051482183.1	WP_185000072.1@GCF_014204915.1	3.261E-40	159	18	218
WP_051482183.1	MPZ90635.1@GCA_009379915.1	3.261E-40	159	23	224
WP_051482183.1	WP_090104339.1@GCF_900104175.1	4.460E-40	159	2	203
WP_051482183.1	MCO6496098.1@GCA_024103425.1	4.460E-40	159	1	220
WP_051482183.1	MBA2693699.1@GCA_013697825.1	4.460E-40	159	5	207
WP_051482183.1	WP_133982836.1@GCF_004365175.1	4.460E-40	159	7	229
WP_051482183.1	WP_131893490.1@GCF_004349065.1	4.460E-40	159	5	206
WP_051482183.1	WP_192749358.1@GCF_014873875.1	6.100E-40	158	5	206
WP_051482183.1	JAHELV010000038.1_18@GCA_024644015.1	6.100E-40	158	25	226
WP_051482183.1	JADGEO010000035.1_16@GCA_016744335.1	8.343E-40	158	5	206
WP_051482183.1	MBK7219288.1@GCA_016707605.1	8.343E-40	158	5	206
WP_051482183.1	MCL4560782.1@GCA_023381565.1	8.343E-40	158	5	206
WP_051482183.1	WP_138734461.1@GCF_005930495.1	8.343E-40	158	5	206
WP_051482183.1	WP_166173237.1@GCF_011492945.1	8.343E-40	158	19	220
WP_051482183.1	SKTZ01000015.1_13@GCA_007122335.1	8.343E-40	158	22	223
WP_051482183.1	WP_222851440.1@GCF_010122465.1	8.343E-40	158	25	247
WP_051482183.1	WP_014739996.1@GCF_000306785.1	1.141E-39	158	5	206
WP_051482183.1	MBC7249290.1@GCA_014360845.1	1.141E-39	158	5	206
WP_051482183.1	MBA3250746.1@GCA_013813215.1	1.141E-39	158	21	222
WP_051482183.1	WP_163743621.1@GCF_010550675.1	1.141E-39	158	46	246
WP_051482183.1	DJIF01000084.1_88@GCA_002433485.1	1.561E-39	157	9	233
WP_051482183.1	DJWH01000011.1_12@GCA_002441525.1	1.561E-39	157	1	205
WP_051482183.1	PWB52750.1@GCA_003104905.1	1.561E-39	157	6	206
WP_051482183.1	UCG03452.1@GCA_020353515.1	1.561E-39	157	5	205
WP_051482183.1	JAIOAV010000060.1_3@GCA_019873665.1	1.561E-39	157	5	206
WP_051482183.1	WP_075073409.1@GCF_001050235.1	1.561E-39	157	6	207
WP_051482183.1	PKFB01000041.1_133@GCA_002919305.1	1.561E-39	157	10	211
WP_051482183.1	MBP7601588.1@GCA_017998555.1	2.135E-39	157	6	207
WP_051482183.1	WP_132880288.1@GCF_004340875.1	2.920E-39	156	5	206
WP_051482183.1	MBN1923112.1@GCA_016931315.1	2.920E-39	156	4	206
WP_051482183.1	UCD41907.1@GCA_020346705.1	2.920E-39	156	5	206
WP_051482183.1	WP_188880728.1@GCF_014647315.1	3.993E-39	156	4	233
WP_051482183.1	WP_232398481.1@GCF_024584515.1	3.993E-39	156	7	207
WP_051482183.1	MCL4473280.1@GCA_023382335.1	3.993E-39	156	5	206
WP_051482183.1	TMD41252.1@GCA_005880395.1	3.993E-39	156	26	208
WP_051482183.1	JAEOUE010000183.1_22@GCA_016839515.1	5.461E-39	156	5	205
WP_051482183.1	WP_091674675.1@GCF_900111885.1	5.461E-39	156	3	205
WP_051482183.1	MCI9485820.1@GCA_022800815.1	5.461E-39	156	4	206
WP_051482183.1	UCH61026.1@GCA_020354045.1	5.461E-39	156	5	206
WP_051482183.1	MBA3310390.1@GCA_013811715.1	5.461E-39	156	4	205
WP_051482183.1	MBA2442271.1@GCA_013695915.1	5.461E-39	156	11	212
WP_051482183.1	JAEOTQ010000020.1_29@GCA_016839785.1	7.469E-39	155	6	206
WP_051482183.1	JAKJAC010000085.1_13@GCA_022707705.1	7.469E-39	155	5	206
WP_051482183.1	OGO65695.1@GCA_001795335.1	7.469E-39	155	2	203
WP_051482183.1	JAEYMU010000040.1_44@GCA_023407175.1	7.469E-39	155	4	218
WP_051482183.1	WP_203865134.1@GCF_016862915.1	1.021E-38	155	15	215
WP_051482183.1	WP_227377969.1@GCF_020618475.1	1.397E-38	154	5	206
WP_051482183.1	MPY82548.1@GCA_009377395.1	1.397E-38	154	3	205
WP_051482183.1	JAEOTF010000020.1_4@GCA_016840025.1	1.397E-38	154	6	217
WP_051482183.1	MBX3084162.1@GCA_019637615.1	1.397E-38	154	4	206
WP_051482183.1	WP_137329152.1@GCF_005280655.1	1.397E-38	154	4	206
WP_051482183.1	ADJ26847.1@GCA_000143165.1	1.397E-38	154	7	209
WP_051482183.1	DYGY01000004.1_51@GCA_020724425.1	1.397E-38	154	4	206
WP_051482183.1	WP_138756688.1@GCF_005930475.1	1.397E-38	154	5	206
WP_051482183.1	WP_102331700.1@GCF_014672715.2	1.910E-38	154	6	208
WP_051482183.1	TMG32777.1@GCA_005881215.1	1.910E-38	154	28	210
WP_051482183.1	TMD14747.1@GCA_005881425.1	1.910E-38	154	6	208
WP_051482183.1	MBW6454274.1@GCA_019429025.1	1.910E-38	154	1	204
WP_051482183.1	JAACJX010000260.1_2@GCA_014237545.1	1.910E-38	154	5	206
WP_051482183.1	VVB88320.1@GCA_902386135.1	2.612E-38	154	5	205
WP_051482183.1	WP_184786371.1@GCF_014202425.1	2.612E-38	154	5	205
WP_051482183.1	DCTX01000024.1_6@GCA_002329325.1	2.612E-38	154	5	206
WP_051482183.1	CAMAXZ010000013.1_65@GCA_945862325.1	2.612E-38	154	10	209
WP_051482183.1	WP_021621049.1@GCF_000466385.1	3.573E-38	153	4	205
WP_051482183.1	WP_200897644.1@GCF_000971965.1	3.573E-38	153	5	206
WP_051482183.1	JAKCFJ010000003.1_753@GCA_025041175.1	3.573E-38	153	1	202
WP_051482183.1	JAEOTC010000221.1_2@GCA_016840035.1	3.573E-38	153	7	207
WP_051482183.1	PXBQ01000186.1_5@GCA_003566875.1	3.573E-38	153	7	207
WP_051482183.1	WP_174703724.1@GCF_001421015.2	4.886E-38	153	5	206
WP_051482183.1	WP_227778742.1@GCF_020700235.1	4.886E-38	153	5	206
WP_051482183.1	TKJ47237.1@GCA_005223095.1	4.886E-38	153	5	206
WP_051482183.1	MCG2767577.1@GCA_022013675.1	4.886E-38	153	6	206
WP_051482183.1	MCL4474203.1@GCA_023382335.1	6.681E-38	153	5	188
WP_051482183.1	JAEOTQ010000203.1_10@GCA_016839785.1	6.681E-38	153	7	207
WP_051482183.1	JAABRX010000027.1_6@GCA_011390675.1	6.681E-38	153	1	204
WP_051482183.1	JAEOSR010000104.1_3@GCA_016840285.1	9.136E-38	152	5	205
WP_051482183.1	JAEOSP010000289.1_2@GCA_016840305.1	9.136E-38	152	6	206
WP_051482183.1	JAGXHO010000264.1_2@GCA_024636105.1	9.136E-38	152	1	204
WP_051482183.1	MBK8139327.1@GCA_016712885.1	9.136E-38	152	4	206
WP_051482183.1	JAJZAT010000011.1_49@GCA_021799275.1	1.249E-37	152	5	206
WP_051482183.1	MBU1746693.1@GCA_018823415.1	1.249E-37	152	5	206
WP_051482183.1	MAG13001.1@GCA_002688185.1	1.249E-37	152	6	203
WP_051482183.1	MCR4406390.1@GCA_024653325.1	1.249E-37	152	5	206
WP_051482183.1	JALHNB010000015.1_92@GCA_022843745.1	1.249E-37	152	6	207
WP_051482183.1	CAKUUD010000002.1_187@GCA_934692675.1	1.249E-37	152	28	230
WP_051482183.1	WP_086826912.1@GCF_002155965.1	1.708E-37	151	6	207
WP_051482183.1	WP_156172284.1@GCF_000971985.1	1.708E-37	151	5	206
WP_051482183.1	HEY70191.1@GCA_011192015.1	1.708E-37	151	5	206
WP_051482183.1	MCC7175029.1@GCA_020851555.1	1.708E-37	151	1	202
WP_051482183.1	SKTJ01000038.1_2@GCA_007122565.1	1.708E-37	151	6	206
WP_051482183.1	PWTC01000119.1_7@GCA_003563005.1	2.336E-37	151	10	210
WP_051482183.1	TET31800.1@GCA_004376465.1	2.336E-37	151	5	206
WP_051482183.1	JAHEDH010000001.1_43@GCA_024641285.1	2.336E-37	151	20	220
WP_051482183.1	WP_184393524.1@GCF_014200805.1	3.194E-37	151	5	208
WP_051482183.1	PWFS01000031.1_1@GCA_003554145.1	3.194E-37	151	22	223
WP_051482183.1	WP_182804855.1@GCF_014168535.1	3.194E-37	151	1	204
WP_051482183.1	WP_129129960.1@GCF_004118265.1	3.194E-37	151	1	204
WP_051482183.1	JAABSI010000043.1_19@GCA_011390455.1	3.194E-37	151	1	204
WP_051482183.1	CAJTSV010000061.1_2@GCA_910579075.1	3.194E-37	151	14	214
WP_051482183.1	TMF82340.1@GCA_005881175.1	3.194E-37	151	28	210
WP_051482183.1	MCE8427712.1@GCA_021409285.1	4.367E-37	150	5	205
WP_051482183.1	MCR3957076.1@GCA_024649995.1	4.367E-37	150	1	221
WP_051482183.1	WP_073283624.1@GCF_900142955.1	4.367E-37	150	4	206
WP_051482183.1	WP_153554837.1@GCF_009617995.1	4.367E-37	150	8	218
WP_051482183.1	TAK13301.1@GCA_004297445.1	4.367E-37	150	4	206
WP_051482183.1	MBF6592492.1@GCA_015478575.1	4.367E-37	150	7	208
WP_051482183.1	CAKUVH010000001.1_185@GCA_934695425.1	4.367E-37	150	25	239
WP_051482183.1	WP_026961613.1@GCF_000430585.1	5.972E-37	150	4	208
WP_051482183.1	MCB0349946.1@GCA_020434645.1	5.972E-37	150	2	221
WP_051482183.1	WP_197660879.1@GCF_015999265.1	5.972E-37	150	4	207
WP_051482183.1	WP_006568936.1@GCF_014467075.1	5.972E-37	150	4	206
WP_051482183.1	MBE0685124.1@GCA_014860845.1	5.972E-37	150	5	203
WP_051482183.1	JAHEIN010000001.1_49@GCA_024639335.1	5.972E-37	150	19	219
WP_051482183.1	WP_184078923.1@GCF_014201195.1	8.165E-37	149	5	226
WP_051482183.1	JAHFDG010000051.1_28@GCA_023249105.1	8.165E-37	149	5	205
WP_051482183.1	WFRC01000317.1_12@GCA_015486685.1	8.165E-37	149	4	226
WP_051482183.1	MBR2749620.1@GCA_017513085.1	8.165E-37	149	4	207
WP_051482183.1	MCB9154302.1@GCA_020634555.1	8.165E-37	149	5	206
WP_051482183.1	WP_024726990.1@GCF_002270485.1	8.165E-37	149	4	206
WP_051482183.1	TET14022.1@GCA_004376325.1	8.165E-37	149	5	206
WP_051482183.1	NJD76389.1@GCA_012026835.1	1.116E-36	149	5	205
WP_051482183.1	JAJYLK010000153.1_2@GCA_021787775.1	1.116E-36	149	22	207
WP_051482183.1	MBS4917936.1@GCA_018364155.1	1.116E-36	149	4	207
WP_051482183.1	MBT3321662.1@GCA_018648655.1	1.116E-36	149	6	206
WP_051482183.1	JAABTL010000030.1_10@GCA_011389865.1	1.116E-36	149	1	204
WP_051482183.1	MCP4870992.1@GCA_024229515.1	1.526E-36	149	6	207
WP_051482183.1	TMG28120.1@GCA_005881215.1	1.526E-36	149	7	208
WP_051482183.1	WP_027340993.1@GCF_000428945.1	1.526E-36	149	7	219
WP_051482183.1	MCL4078660.1@GCA_023371205.1	1.526E-36	149	4	205
WP_051482183.1	MBI5291286.1@GCA_016213135.1	1.526E-36	149	19	220
WP_051482183.1	NLT56294.1@GCA_012719445.1	2.087E-36	148	4	215
WP_051482183.1	DDXA01000004.1_869@GCA_002347725.1	2.087E-36	148	4	205
WP_051482183.1	WP_090588333.1@GCF_900099735.1	2.087E-36	148	4	207
WP_051482183.1	WP_033126607.1@GCF_000765215.1	2.853E-36	148	5	207
WP_051482183.1	WP_226395251.1@GCF_014982975.1	2.853E-36	148	5	207
WP_051482183.1	MBN2603858.1@GCA_016936135.1	2.853E-36	148	1	213
WP_051482183.1	WP_039127379.1@GCF_000814325.1	2.853E-36	148	1	204
WP_051482183.1	JAEYWX010000013.1_69@GCA_023428755.1	2.853E-36	148	1	204
WP_051482183.1	MBS5934260.1@GCA_018372435.1	2.853E-36	148	4	206
WP_051482183.1	WP_027634680.1@GCF_000686705.1	2.853E-36	148	5	206
WP_051482183.1	TMC31839.1@GCA_005880875.1	2.853E-36	148	26	208
WP_051482183.1	HHT27580.1@GCA_012838035.1	2.853E-36	148	29	229
WP_051482183.1	JAEOSY010000081.1_3@GCA_016840125.1	3.901E-36	147	7	207
WP_051482183.1	WP_167957559.1@GCF_012070565.1	3.901E-36	147	4	206
WP_051482183.1	JAEWEN010000093.1_23@GCA_023389275.1	3.901E-36	147	4	218
WP_051482183.1	NOH10046.1@GCA_013112575.1	3.901E-36	147	5	203
WP_051482183.1	CAJXOA010000018.1_6@GCA_913057685.1	3.901E-36	147	4	210
WP_051482183.1	JAJRWB010000005.1_25@GCA_024276995.1	5.334E-36	147	8	208
WP_051482183.1	MBW7917282.1@GCA_019454765.1	5.334E-36	147	1	207
WP_051482183.1	WP_056881901.1@GCF_001428025.1	5.334E-36	147	13	213
WP_051482183.1	JAHEEY010000270.1_5@GCA_024640485.1	5.334E-36	147	5	203
WP_051482183.1	WP_242957688.1@GCF_002160985.1	7.292E-36	147	5	207
WP_051482183.1	WP_165803578.1@GCF_003096635.1	7.292E-36	147	1	204
WP_051482183.1	WP_091761822.1@GCF_900111375.1	7.292E-36	147	13	213
WP_051482183.1	MBI3962663.1@GCA_016199255.1	7.292E-36	147	4	209
WP_051482183.1	MCK6502495.1@GCA_023150805.1	9.969E-36	146	6	197
WP_051482183.1	MBE6677296.1@GCA_015064945.1	9.969E-36	146	4	196
WP_051482183.1	DDEN01000056.1_181@GCA_002336115.1	9.969E-36	146	1	204
WP_051482183.1	NUT18919.1@GCA_013362815.1	9.969E-36	146	6	211
WP_051482183.1	RKI28930.1@GCA_003611745.1	9.969E-36	146	4	220
WP_051482183.1	MCO5172615.1@GCA_023954415.1	9.969E-36	146	1	207
WP_051482183.1	WP_036689287.1@GCF_000722545.1	1.363E-35	146	4	205
WP_051482183.1	MBU1145718.1@GCA_018818595.1	1.363E-35	146	1	215
WP_051482183.1	MCI1956230.1@GCA_022650455.1	1.363E-35	146	1	216
WP_051482183.1	JAEOTI010000044.1_2@GCA_016839955.1	1.363E-35	146	6	215
WP_051482183.1	JAGKTQ010000002.1_99@GCA_021153325.1	1.363E-35	146	4	206
WP_051482183.1	JAJRTP010000561.1_3@GCA_024278255.1	1.363E-35	146	5	211
WP_051482183.1	CAA9569999.1@GCA_902806425.1	1.363E-35	146	1	204
WP_051482183.1	GAV30819.1@GCA_001950395.1	1.363E-35	146	41	242
WP_051482183.1	WAMJ01000238.1_27@GCA_015522385.1	1.863E-35	145	1	214
WP_051482183.1	MBU4358551.1@GCA_018896525.1	1.863E-35	145	4	206
WP_051482183.1	KXK27565.1@GCA_001567355.1	1.863E-35	145	5	206
WP_051482183.1	DIVN01000245.1_11@GCA_002435875.1	1.863E-35	145	5	206
WP_051482183.1	OGK63092.1@GCA_001790095.1	2.547E-35	145	1	201
WP_051482183.1	MBN92924.1@GCA_002724675.1	2.547E-35	145	7	219
WP_051482183.1	WP_003443391.1@GCF_000807255.1	2.547E-35	145	1	217
WP_051482183.1	WP_026208423.1@GCF_000379685.1	2.547E-35	145	4	206
WP_051482183.1	UQFH01000006.1_79@GCA_900540185.1	2.547E-35	145	8	211
WP_051482183.1	WP_144888000.1@GCF_007830055.1	3.482E-35	145	1	204
WP_051482183.1	JAEZCV010000192.1_12@GCA_023429985.1	3.482E-35	145	4	224
WP_051482183.1	CVH78187.1@GCA_900018345.1	3.482E-35	145	4	206
WP_051482183.1	MCL2755780.1@GCA_009784375.1	4.759E-35	144	7	208
WP_051482183.1	KYK32015.1@GCA_001595915.1	4.759E-35	144	1	204
WP_051482183.1	WP_024831484.1@GCF_000526495.1	4.759E-35	144	1	217
WP_051482183.1	MCK6527549.1@GCA_023150875.1	4.759E-35	144	5	206
WP_051482183.1	WP_035047469.1@GCF_002742685.1	6.506E-35	144	1	213
WP_051482183.1	MCI6609787.1@GCA_022778715.1	6.506E-35	144	1	204
WP_051482183.1	WP_155604976.1@GCF_009725205.1	6.506E-35	144	1	217
WP_051482183.1	WP_013177094.1@GCF_000092425.1	6.506E-35	144	1	204
WP_051482183.1	MPNL01000047.1_5@GCA_002239005.1	6.506E-35	144	4	207
WP_051482183.1	MBK8462808.1@GCA_016711325.1	6.506E-35	144	4	206
WP_051482183.1	WP_062200943.1@GCF_001375675.1	8.894E-35	143	7	206
WP_051482183.1	WP_004621744.1@GCF_000175795.2	8.894E-35	143	1	227
WP_051482183.1	NLY31964.1@GCA_012727415.1	8.894E-35	143	1	204
WP_051482183.1	DHWF01000023.1_52@GCA_002413045.1	8.894E-35	143	12	209
WP_051482183.1	OYT29243.1@GCA_002254885.1	8.894E-35	143	62	272
WP_051482183.1	WP_013684764.1@GCF_000194625.1	1.216E-34	143	1	204
WP_051482183.1	WP_066325437.1@GCF_001634285.1	1.216E-34	143	1	213
WP_051482183.1	MBL40068.1@GCA_002721875.1	1.216E-34	143	1	204
WP_051482183.1	DDFJ01000001.1_304@GCA_002337125.1	1.216E-34	143	1	204
WP_051482183.1	CAIUOC010000008.1_20@GCA_903900685.1	1.216E-34	143	8	208
WP_051482183.1	CALWVF010000032.1_93@GCA_944384925.1	1.216E-34	143	11	221
WP_051482183.1	MAU25032.1@GCA_002699165.1	1.662E-34	143	1	202
WP_051482183.1	WP_151681104.1@GCF_008974185.1	1.662E-34	143	1	217
WP_051482183.1	CAJUBQ010000067.1_2@GCA_910584595.1	1.662E-34	143	4	206
WP_051482183.1	JAAFIG010000019.1_5@GCA_013298595.1	1.662E-34	143	4	205
WP_051482183.1	WP_106581564.1@GCF_003014485.1	2.271E-34	142	5	208
WP_051482183.1	NLZ33201.1@GCA_012800855.1	2.271E-34	142	1	204
WP_051482183.1	CAJTZX010000062.1_17@GCA_910584345.1	2.271E-34	142	4	206
WP_051482183.1	WP_013485198.1@GCF_000178115.2	3.105E-34	142	1	217
WP_051482183.1	CAITQQ010000192.1_7@GCA_903894575.1	3.105E-34	142	1	204
WP_051482183.1	JALHRP010000028.1_11@GCA_022841365.1	4.243E-34	141	1	204
WP_051482183.1	OLC31296.1@GCA_001917855.1	4.243E-34	141	7	208
WP_051482183.1	WP_153723319.1@GCF_009650995.1	5.800E-34	141	6	228
WP_051482183.1	WP_183252252.1@GCF_014201465.1	5.800E-34	141	1	213
WP_051482183.1	MBY0477918.1@GCA_019752045.1	5.800E-34	141	1	204
WP_051482183.1	WP_117536483.1@GCF_014337235.1	5.800E-34	141	5	207
WP_051482183.1	WP_017591106.1@GCF_000341105.1	7.927E-34	141	5	208
WP_051482183.1	MBL06736.1@GCA_002719425.1	7.927E-34	141	1	202
WP_051482183.1	WP_248562116.1@GCF_023168165.1	7.927E-34	141	4	205
WP_051482183.1	WP_173034394.1@GCF_011764545.1	7.927E-34	141	4	213
WP_051482183.1	WP_254546207.1@GCF_024228315.1	7.927E-34	141	1	204
WP_051482183.1	MAP56729.1@GCA_002703265.1	1.083E-33	140	1	202
WP_051482183.1	MBS5933971.1@GCA_018372435.1	1.083E-33	140	1	217
WP_051482183.1	WP_073274490.1@GCF_900142215.1	1.083E-33	140	1	217
WP_051482183.1	GBE57106.1@GCA_002897715.1	1.083E-33	140	5	207
WP_051482183.1	SKSV01000138.1_5@GCA_007122815.1	1.083E-33	140	5	205
WP_051482183.1	JAHEBB010000101.1_6@GCA_024642575.1	1.083E-33	140	1	204
WP_051482183.1	JAJZRZ010000102.1_4@GCA_021850085.1	1.083E-33	140	4	205
WP_051482183.1	MBU0707501.1@GCA_018814765.1	1.481E-33	140	1	204
WP_051482183.1	WP_204433457.1@GCF_016907055.1	1.481E-33	140	1	204
WP_051482183.1	NJD53301.1@GCA_012026795.1	1.481E-33	140	5	205
WP_051482183.1	DIWE01000036.1_48@GCA_002423435.1	1.481E-33	140	1	204
WP_051482183.1	JAEZGM010000021.1_60@GCA_023416955.1	1.481E-33	140	1	204
WP_051482183.1	WP_224117610.1@GCF_020076305.1	1.481E-33	140	1	204
WP_051482183.1	WP_058257251.1@GCF_900070325.1	1.481E-33	140	4	206
WP_051482183.1	MCA9835524.1@GCA_020431825.1	1.481E-33	140	1	204
WP_051482183.1	WP_031539962.1@GCF_001076885.1	1.481E-33	140	4	205
WP_051482183.1	JAAFJQ010000141.1_8@GCA_013298185.1	1.481E-33	140	4	205
WP_051482183.1	JAJZPO010000019.1_25@GCA_021811155.1	2.024E-33	139	1	217
WP_051482183.1	CAJBBV010000003.1_4@GCA_903951405.1	2.024E-33	139	1	204
WP_051482183.1	HHU59677.1@GCA_012839015.1	2.766E-33	139	1	198
WP_051482183.1	JACWAD010000022.1_4@GCA_014874175.1	2.766E-33	139	4	179
WP_051482183.1	JAEXNT010000074.1_80@GCA_023439545.1	2.766E-33	139	1	227
WP_051482183.1	AXWR01000060.1_3@GCA_000482765.1	2.766E-33	139	1	204
WP_051482183.1	WP_131854240.1@GCF_004343705.1	2.766E-33	139	4	225
WP_051482183.1	WP_239601323.1@GCF_022352215.1	2.766E-33	139	6	209
WP_051482183.1	MBN2247383.1@GCA_016933785.1	2.766E-33	139	1	204
WP_051482183.1	MBN2847499.1@GCA_016938395.1	2.766E-33	139	1	204
WP_051482183.1	WP_203656523.1@GCF_016861975.1	2.766E-33	139	6	230
WP_051482183.1	WP_033166864.1@GCF_000702945.1	3.780E-33	139	1	204
WP_051482183.1	MBX9893236.1@GCA_019745155.1	3.780E-33	139	1	223
WP_051482183.1	CAILKQ010000061.1_16@GCA_903834825.1	3.780E-33	139	1	220
WP_051482183.1	MBS3968103.1@GCA_018333895.1	3.780E-33	139	1	204
WP_051482183.1	WP_234866993.1@GCF_021491375.1	5.165E-33	138	1	204
WP_051482183.1	MBA2665737.1@GCA_013697735.1	5.165E-33	138	1	204
WP_051482183.1	WP_147919082.1@GCF_008000995.1	5.165E-33	138	4	206
WP_051482183.1	GKU24158.1@GCA_024341905.1	7.059E-33	138	1	217
WP_051482183.1	WP_027891564.1@GCF_000430045.1	7.059E-33	138	1	204
WP_051482183.1	MBN8664259.1@GCA_017303835.1	7.059E-33	138	1	223
WP_051482183.1	MCS6795788.1@GCA_025054975.1	7.059E-33	138	1	215
WP_051482183.1	CAIVKC010000038.1_24@GCA_903906365.1	7.059E-33	138	4	205
WP_051482183.1	WP_158321107.1@GCF_008764245.1	7.059E-33	138	4	209
WP_051482183.1	DLGX01000068.1_2@GCA_002482925.1	7.059E-33	138	10	219
WP_051482183.1	SKMN01000067.1_5@GCA_007121015.1	7.059E-33	138	26	229
WP_051482183.1	WP_094549221.1@GCF_002257665.1	7.059E-33	138	13	216
WP_051482183.1	HHW90879.1@GCA_012840805.1	9.646E-33	138	3	215
